Orthogroup	E_salsugineum	S_parvula
OG0000189	Thhalv10024419m.g	Sp7g19490
OG0000189	Thhalv10028322m.g, Thhalv10029461m.g, Thhalv10012685m.g, Thhalv10013551m.g, Thhalv10014181m.g, Thhalv10016428m.g, Thhalv10025088m.g	Sp7g19500
OG0000189	Thhalv10018117m.g, Thhalv10018118m.g, Thhalv10018116m.g	Sp5g20740, Sp5g20750
OG0000190	Thhalv10018024m.g	Sp5g27760
OG0000190	Thhalv10019918m.g	Sp3g12140
OG0000190	Thhalv10011189m.g	Sp1g40710
OG0000190	Thhalv10006585m.g	Sp1g15640
OG0000191	Thhalv10016883m.g, Thhalv10006467m.g	Sp6g09200
OG0000191	Thhalv10028053m.g, Thhalv10006427m.g, Thhalv10028318m.g, Thhalv10006412m.g, Thhalv10012031m.g, Thhalv10011971m.g, Thhalv10012142m.g, Thhalv10011981m.g, Thhalv10011998m.g, Thhalv10012015m.g, Thhalv10028109m.g, Thhalv10011795m.g, Thhalv10012071m.g, Thhalv10012179m.g, Thhalv10006449m.g, Thhalv10012069m.g	Sp1g34680
OG0000192	Thhalv10027485m.g	Sp5g16670, Sp1g29630
OG0000192	Thhalv10016056m.g, Thhalv10019697m.g, Thhalv10009839m.g, Thhalv10003071m.g, Thhalv10000656m.g, Thhalv10023123m.g, Thhalv10002910m.g, Thhalv10002967m.g, Thhalv10028087m.g, Thhalv10012218m.g, Thhalv10019653m.g, Thhalv10012009m.g, Thhalv10015528m.g, Thhalv10012371m.g, Thhalv10002819m.g	Sp7g08750, Sp5g17530, Sp4g06220
OG0000193	Thhalv10000192m.g, Thhalv10019678m.g, Thhalv10000175m.g, Thhalv10000613m.g	Sp4g03710
OG0000193	Thhalv10000198m.g	Sp4g03230, Sp4g03220
OG0000194	Thhalv10014165m.g	Sp6g20830
OG0000194	Thhalv10002613m.g	Sp5g14910
OG0000194	Thhalv10016946m.g	Sp4g12130
OG0000194	Thhalv10016951m.g	Sp4g22120
OG0000195	Thhalv10000350m.g	Sp4g00280
OG0000195	Thhalv10027585m.g	Sp7g32640
OG0000195	Thhalv10022880m.g	Sp3g30130
OG0000195	Thhalv10026397m.g	Sp7g37060
OG0000197	Thhalv10007985m.g	Sp1g09660
OG0000197	Thhalv10023544m.g	Sp2g03650
OG0000197	Thhalv10004481m.g	Sp2g26740
OG0000197	Thhalv10013967m.g	Sp6g34270
OG0000198	Thhalv10022439m.g	Sp3g01140
OG0000198	Thhalv10015994m.g	Sp6g35020
OG0000198	Thhalv10005090m.g	Sp2g24410
OG0000199	Thhalv10013339m.g	Sp5g09030
OG0000199	Thhalv10010512m.g, Thhalv10010313m.g	Sp5g09040
OG0000199	Thhalv10010309m.g, Thhalv10010307m.g	Sp5g09050
OG0000200	Thhalv10015365m.g	Sp6g18210
OG0000200	Thhalv10013624m.g	Sp6g18220
OG0000201	Thhalv10021749m.g	Sp3g18710
OG0000201	Thhalv10011856m.g	Sp1g37780
OG0000201	Thhalv10026555m.g	Sp7g25150
OG0000201	Thhalv10014861m.g	Sp6g16600
OG0000202	Thhalv10018412m.g	Sp5g26960
OG0000202	Thhalv10015600m.g, Thhalv10023916m.g, Thhalv10023799m.g	Sp6g36710
OG0000203	Thhalv10009006m.g	Sp1g03080
OG0000203	Thhalv10014919m.g, Thhalv10003334m.g	Sp2g07860, Sp6g33840, SpUn1204_0010
OG0000204	Thhalv10020675m.g	SpUn0119_0010, Sp3g20590
OG0000204	Thhalv10025125m.g	Sp7g12800, Sp7g12780
OG0000205	Thhalv10009937m.g	Sp1g03190, Sp1g03200
OG0000205	Thhalv10013883m.g	Sp6g21240
OG0000206	Thhalv10027769m.g	Sp7g01120
OG0000206	Thhalv10004214m.g	Sp2g16420
OG0000206	Thhalv10011468m.g	Sp1g35620
OG0000207	Thhalv10024476m.g	Sp7g20270
OG0000207	Thhalv10028449m.g	Sp6g04510
OG0000207	Thhalv10006870m.g	Sp1g10650
OG0000207	Thhalv10023297m.g	Sp2g02300
OG0000208	Thhalv10008733m.g	Sp1g03580
OG0000208	Thhalv10017216m.g	Sp4g15440
OG0000208	Thhalv10017717m.g	Sp4g15000
OG0000208	Thhalv10008729m.g	Sp1g03590
OG0000209	Thhalv10027049m.g, Thhalv10027528m.g, Thhalv10027217m.g	Sp7g13540
OG0000209	Thhalv10027045m.g	Sp7g13550
OG0000211	Thhalv10023289m.g, Thhalv10023259m.g, Thhalv10023945m.g, Thhalv10023237m.g	Sp2g04950, Sp2g04960
OG0000211	Thhalv10024072m.g	Sp6g10910, Sp2g07770, Sp2g04760
OG0000211	Thhalv10023659m.g, Thhalv10024171m.g, Thhalv10012230m.g	Sp2g04940
OG0000212	Thhalv10015983m.g	Sp2g01710
OG0000212	Thhalv10023354m.g, Thhalv10023344m.g, Thhalv10023351m.g, Thhalv10023976m.g, Thhalv10023987m.g, Thhalv10023942m.g, Thhalv10023350m.g, Thhalv10023989m.g, Thhalv10023349m.g, Thhalv10023345m.g, Thhalv10028308m.g, Thhalv10024048m.g, Thhalv10024052m.g	Sp3g31030
OG0000213	Thhalv10018703m.g	Sp5g32700
OG0000213	Thhalv10023537m.g	Sp2g01440
OG0000213	Thhalv10015575m.g, Thhalv10014001m.g	Sp2g01450
OG0000213	Thhalv10025490m.g, Thhalv10015482m.g	Sp2g06080
OG0000214	Thhalv10005433m.g, Thhalv10004729m.g	Sp2g13620
OG0000214	Thhalv10005457m.g, Thhalv10026793m.g, Thhalv10004854m.g	Sp2g13640, Sp2g13635
OG0000214	Thhalv10004855m.g, Thhalv10005290m.g	Sp2g13630
OG0000221	Thhalv10026484m.g	Sp7g17220
OG0000221	Thhalv10024445m.g, Thhalv10019465m.g	Sp6g26330
OG0000221	Thhalv10001229m.g	Sp2g11310
OG0000221	Thhalv10001234m.g	Sp3g28820, Sp6g04660
OG0000222	Thhalv10000811m.g	Sp7g21200
OG0000222	Thhalv10024843m.g	Sp1g30740
OG0000222	Thhalv10024603m.g	Sp7g21190
OG0000223	Thhalv10017108m.g, Thhalv10017036m.g	Sp4g20620, Sp6g35780
OG0000223	Thhalv10014163m.g	Sp6g20100
OG0000223	Thhalv10014417m.g	Sp3g30680
OG0000224	Thhalv10010492m.g	Sp5g09400
OG0000224	Thhalv10016856m.g	Sp4g18760
OG0000224	Thhalv10013921m.g	Sp6g39030
OG0000224	Thhalv10025556m.g	Sp7g24480
OG0000225	Thhalv10021923m.g, Thhalv10022086m.g, Thhalv10022412m.g	Sp5g16370
OG0000225	Thhalv10009548m.g, Thhalv10017596m.g, Thhalv10019791m.g, Thhalv10019557m.g, Thhalv10019738m.g, Thhalv10006465m.g, Thhalv10009774m.g	Sp1g27690
OG0000226	Thhalv10008254m.g	Sp5g21580
OG0000226	Thhalv10023897m.g	Sp2g04170
OG0000227	Thhalv10001722m.g	Sp4g26450
OG0000227	Thhalv10006484m.g, Thhalv10006417m.g	Sp5g03160
OG0000227	Thhalv10023935m.g, Thhalv10012290m.g, Thhalv10012162m.g, Thhalv10017627m.g, Thhalv10011557m.g	Sp1g34220
OG0000227	Thhalv10027787m.g, Thhalv10028088m.g	Sp3g32730, Sp7g04000, Sp7g03990
OG0000228	Thhalv10001763m.g	Sp4g28770
OG0000228	Thhalv10001364m.g, Thhalv10002834m.g	Sp3g21360
OG0000228	Thhalv10002773m.g	Sp4g28780
OG0000230	Thhalv10003882m.g	Sp2g21770
OG0000230	Thhalv10013057m.g	Sp6g31940
OG0000230	Thhalv10018247m.g	Sp5g36030
OG0000230	Thhalv10001940m.g	Sp3g33230
OG0000231	Thhalv10013317m.g	Sp6g26900
OG0000231	Thhalv10002298m.g	Sp2g13430, SpUn1226_0010
OG0000231	Thhalv10019820m.g	Sp5g21030
OG0000232	Thhalv10005078m.g	Sp2g25710
OG0000232	Thhalv10008589m.g	Sp1g12770
OG0000232	Thhalv10005070m.g	Sp2g13870
OG0000233	Thhalv10006560m.g	Sp1g07380
OG0000233	Thhalv10006551m.g	Sp1g15710
OG0000233	Thhalv10012431m.g	Sp6g23970
OG0000234	Thhalv10012638m.g	Sp6g21350
OG0000234	Thhalv10012805m.g	Sp6g21330
OG0000234	Thhalv10012663m.g	Sp6g21340
OG0000234	Thhalv10003111m.g	Sp5g15300
OG0000234	Thhalv10012629m.g	Sp6g12470, Sp5g15280
OG0000235	Thhalv10013505m.g	Sp6g21280
OG0000235	Thhalv10002935m.g	Sp3g33110
OG0000235	Thhalv10002978m.g	Sp5g15020
OG0000235	Thhalv10003098m.g, Thhalv10002845m.g, Thhalv10003055m.g, Thhalv10002804m.g	Sp6g08090
OG0000236	Thhalv10015041m.g	Sp6g18460
OG0000236	Thhalv10026587m.g	Sp7g24230
OG0000236	Thhalv10002308m.g	Sp3g33070
OG0000236	Thhalv10026589m.g	Sp7g27270
OG0000237	Thhalv10003097m.g	Sp3g32750
OG0000238	Thhalv10008955m.g, Thhalv10008951m.g, Thhalv10023728m.g, Thhalv10023727m.g	Sp1g08200, Sp1g08280, Sp2g05830, Sp2g05630
OG0000239	Thhalv10002856m.g	Sp3g23450
OG0000239	Thhalv10012489m.g, Thhalv10024295m.g, Thhalv10024211m.g, Thhalv10024234m.g	Sp7g20140
OG0000239	Thhalv10022404m.g, Thhalv10019468m.g, Thhalv10019540m.g, Thhalv10022545m.g	Sp3g29100
OG0000239	Thhalv10011939m.g, Thhalv10000759m.g	Sp2g09300
OG0000244	Thhalv10000843m.g	Sp2g09260
OG0000244	Thhalv10000846m.g, Thhalv10001166m.g	Sp2g09240
OG0000244	Thhalv10000844m.g, Thhalv10000841m.g, Thhalv10000851m.g	Sp2g09230
OG0000245	Thhalv10024358m.g	Sp7g33610
OG0000245	Thhalv10002387m.g	Sp3g24150
OG0000245	Thhalv10024309m.g, Thhalv10024325m.g	Sp7g24930
OG0000247	Thhalv10015031m.g	Sp6g39900
OG0000247	Thhalv10021774m.g	Sp3g07860
OG0000247	Thhalv10017429m.g	Sp4g21700
OG0000248	Thhalv10010797m.g, Thhalv10017372m.g, Thhalv10021700m.g, Thhalv10014925m.g	Sp4g18390, Sp3g09750, Sp5g09720, Sp6g36780
OG0000249	Thhalv10027744m.g, Thhalv10027779m.g	Sp7g01320
OG0000249	Thhalv10006436m.g, Thhalv10006370m.g, Thhalv10006381m.g, Thhalv10020569m.g, Thhalv10021060m.g, Thhalv10006462m.g, Thhalv10023102m.g	Sp5g11020, Sp5g11010
OG0000250	Thhalv10018462m.g	Sp5g31140
OG0000250	Thhalv10007492m.g	Sp1g18010
OG0000250	Thhalv10025037m.g	Sp7g37260
OG0000251	Thhalv10003574m.g	Sp2g27810
OG0000251	Thhalv10012521m.g	Sp6g33540
OG0000251	Thhalv10024277m.g	Sp7g36530
OG0000252	Thhalv10004132m.g, Thhalv10027306m.g, Thhalv10026874m.g, Thhalv10022697m.g, Thhalv10005562m.g, Thhalv10005688m.g, Thhalv10025324m.g, Thhalv10027538m.g, Thhalv10027293m.g, Thhalv10029302m.g, Thhalv10029408m.g, Thhalv10025580m.g	Sp7g31430
OG0000253	Thhalv10008767m.g	Sp1g01260
OG0000253	Thhalv10001628m.g	Sp4g28880
OG0000253	Thhalv10028951m.g	Sp6g01430
OG0000254	Thhalv10001285m.g	Sp4g29000
OG0000254	Thhalv10006577m.g	Sp1g01570
OG0000254	Thhalv10029333m.g, Thhalv10029280m.g	Sp6g01670
OG0000254	Thhalv10005750m.g	Sp5g01220
OG0000255	Thhalv10026044m.g	Sp7g22950, Sp7g22930
OG0000255	Thhalv10001595m.g	Sp4g29540
OG0000255	Thhalv10006188m.g	Sp5g00650
OG0000256	Thhalv10005908m.g	Sp5g00770
OG0000256	Thhalv10006510m.g	Sp5g00780
OG0000256	Thhalv10024994m.g	Sp7g20240
OG0000257	Thhalv10027093m.g	Sp7g18880, Sp7g18900
OG0000257	Thhalv10027126m.g	Sp7g18870
OG0000257	Thhalv10017619m.g	Sp4g21040
OG0000257	Thhalv10007352m.g	Sp1g22300
OG0000257	Thhalv10007336m.g	Sp1g22310
OG0000258	Thhalv10000445m.g	Sp1g23820
OG0000258	Thhalv10020368m.g	Sp3g19190
OG0000258	Thhalv10000530m.g	Sp6g07250, Sp6g05515
OG0000259	Thhalv10029221m.g, Thhalv10019497m.g	Sp5g25620
OG0000259	Thhalv10011944m.g, Thhalv10029391m.g, Thhalv10018915m.g, Thhalv10019507m.g, Thhalv10028916m.g, Thhalv10006011m.g	Sp6g32200
OG0000260	Thhalv10023853m.g, Thhalv10004924m.g	Sp2g19170
OG0000260	Thhalv10021532m.g	Sp3g06050
OG0000260	Thhalv10002667m.g	Sp3g22570, SpUn0027_0050
OG0000261	Thhalv10002621m.g	Sp3g23020
OG0000261	Thhalv10004670m.g	Sp2g18690
OG0000262	Thhalv10020127m.g	Sp3g02760
OG0000262	Thhalv10012712m.g	Sp6g23540
OG0000262	Thhalv10012750m.g	Sp6g26350
OG0000263	Thhalv10011215m.g	Sp1g41770, Sp5g25410, Sp1g41780
OG0000263	Thhalv10016175m.g	Sp2g08080
OG0000263	Thhalv10012222m.g, Thhalv10019658m.g, Thhalv10000587m.g	Sp5g25420
OG0000264	Thhalv10024115m.g	Sp2g03680, Sp2g03670
OG0000264	Thhalv10028748m.g	Sp6g00900
OG0000264	Thhalv10029467m.g	Sp6g06480, Sp6g01790
OG0000265	Thhalv10015602m.g	Sp6g39340
OG0000265	Thhalv10009493m.g, Thhalv10009821m.g, Thhalv10007993m.g	Sp6g15850, Sp6g15860
OG0000266	Thhalv10026733m.g	Sp7g22900
OG0000266	Thhalv10010887m.g	Sp5g13410
OG0000268	Thhalv10026741m.g, Thhalv10001841m.g	Sp5g17300, Sp5g17290, Sp7g31580
OG0000268	Thhalv10010894m.g, Thhalv10010892m.g	Sp7g31610
OG0000269	Thhalv10020527m.g	Sp3g19300
OG0000269	Thhalv10011420m.g	Sp1g38330
OG0000269	Thhalv10007406m.g	Sp1g15810
OG0000270	Thhalv10020039m.g	Sp3g21180
OG0000270	Thhalv10020049m.g, Thhalv10020040m.g	Sp3g21130, SpUn0047_0020
OG0000270	Thhalv10022172m.g	Sp3g21120, SpUn0047_0010, Sp3g21140
OG0000272	Thhalv10016928m.g	Sp4g13870
OG0000272	Thhalv10008196m.g	Sp1g04840
OG0000272	Thhalv10006096m.g	Sp5g03680
OG0000273	Thhalv10024120m.g, Thhalv10023993m.g, Thhalv10023926m.g, Thhalv10023835m.g, Thhalv10000441m.g, Thhalv10000669m.g, Thhalv10017611m.g, Thhalv10000668m.g, Thhalv10023939m.g, Thhalv10012961m.g, Thhalv10012914m.g, Thhalv10000071m.g, Thhalv10013207m.g, Thhalv10004044m.g, Thhalv10005463m.g, Thhalv10007250m.g	Sp2g04140
OG0000274	Thhalv10024670m.g	Sp7g21260
OG0000274	Thhalv10028499m.g	Sp6g05980
OG0000274	Thhalv10028502m.g, Thhalv10029336m.g	Sp6g05970
OG0000274	Thhalv10029153m.g	Sp6g05950
OG0000274	Thhalv10028496m.g	Sp6g05940
OG0000275	Thhalv10016048m.g, Thhalv10001096m.g	SpUn0060_0030, Sp1g30600, Sp3g24180, Sp6g14340
OG0000275	Thhalv10017956m.g	Sp5g19890, SpUn0007_0210
OG0000275	Thhalv10009558m.g, Thhalv10009736m.g	Sp6g08540, Sp3g26320
OG0000276	Thhalv10001921m.g, Thhalv10001919m.g	SpUn0122_0010, SpUn0105_0010, SpUn0093_0010, SpUn0154_0010, Sp4g09770, SpUn0012_0060, SpUn0154_0020, Sp4g09790, SpUn0012_0040, SpUn0105_0020, SpUn0093_0020
OG0000277	Thhalv10019398m.g	Sp5g30950
OG0000277	Thhalv10019399m.g	Sp5g30970
OG0000284	Thhalv10005057m.g, Thhalv10010781m.g	Sp2g23480, Sp5g13120, Sp4g03060, Sp7g28670
OG0000286	Thhalv10015007m.g	Sp5g15560
OG0000287	Thhalv10014862m.g	Sp6g22240
OG0000287	Thhalv10010772m.g	Sp5g08910
OG0000287	Thhalv10017332m.g	Sp4g19500
OG0000288	Thhalv10009056m.g	Sp3g03290
OG0000288	Thhalv10017398m.g, Thhalv10021724m.g	Sp1g03310
OG0000289	Thhalv10028214m.g	Sp7g02730
OG0000289	Thhalv10028249m.g, Thhalv10028217m.g, Thhalv10028333m.g, Thhalv10028120m.g, Thhalv10028134m.g	Sp7g02700
OG0000289	Thhalv10027877m.g	Sp7g02680
OG0000290	Thhalv10024803m.g	Sp7g33110
OG0000290	Thhalv10022628m.g	Sp7g37500
OG0000291	Thhalv10024239m.g, Thhalv10024240m.g	Sp7g36760
OG0000291	Thhalv10000016m.g	SpUn0316_0020, Sp4g00570, SpUn0316_0030
OG0000292	Thhalv10019997m.g	Sp3g13150
OG0000292	Thhalv10011967m.g	Sp1g39890
OG0000292	Thhalv10016192m.g	Sp4g24740
OG0000293	Thhalv10001697m.g	Sp3g24100
OG0000293	Thhalv10001746m.g	Sp4g25600
OG0000294	Thhalv10023064m.g	Sp2g05280
OG0000294	Thhalv10010985m.g	Sp5g13370
OG0000294	Thhalv10001416m.g	Sp4g26530
OG0000295	Thhalv10001385m.g	Sp4g28310
OG0000295	Thhalv10005840m.g	Sp5g01810
OG0000295	Thhalv10028626m.g	Sp6g00950
OG0000296	Thhalv10005142m.g	Sp2g17520
OG0000296	Thhalv10009127m.g, Thhalv10019324m.g	Sp1g21890, Sp5g24740
OG0000297	Thhalv10017953m.g, Thhalv10008476m.g, Thhalv10008479m.g, Thhalv10008481m.g, Thhalv10017088m.g	Sp5g34370
OG0000298	Thhalv10025508m.g	Sp7g33420
OG0000298	Thhalv10025418m.g	Sp7g33040
OG0000298	Thhalv10022743m.g	Sp3g30470
OG0000299	Thhalv10019718m.g, Thhalv10009948m.g, Thhalv10026463m.g, Thhalv10017861m.g, Thhalv10026798m.g, Thhalv10029211m.g, Thhalv10005348m.g, Thhalv10029505m.g, Thhalv10006382m.g, Thhalv10019607m.g, Thhalv10024110m.g, Thhalv10019699m.g	Sp2g07330
OG0000300	Thhalv10027950m.g	Sp7g04390
OG0000300	Thhalv10010752m.g	Sp5g12240
OG0000300	Thhalv10004984m.g	Sp2g29090
OG0000301	Thhalv10015032m.g	Sp6g13770
OG0000301	Thhalv10005136m.g	Sp2g25580
OG0000301	Thhalv10010823m.g	Sp5g14530
OG0000302	Thhalv10004248m.g	Sp2g15730
OG0000302	Thhalv10004173m.g	Sp2g18380
OG0000302	Thhalv10011692m.g	Sp1g37740
OG0000302	Thhalv10007678m.g	Sp1g11490
OG0000303	Thhalv10002899m.g	Sp5g15130
OG0000303	Thhalv10000435m.g	Sp7g01570
OG0000304	Thhalv10007619m.g, Thhalv10007620m.g, Thhalv10007618m.g, Thhalv10013526m.g	Sp1g21420, Sp2g05140
OG0000305	Thhalv10002662m.g	Sp5g14900
OG0000305	Thhalv10014634m.g	Sp6g20840
OG0000305	Thhalv10008748m.g	Sp1g06150
OG0000306	Thhalv10023176m.g, Thhalv10016032m.g, Thhalv10015326m.g, Thhalv10015966m.g	Sp7g14750
OG0000306	Thhalv10028315m.g, Thhalv10027810m.g, Thhalv10027075m.g, Thhalv10015795m.g	Sp1g10110
OG0000307	Thhalv10013897m.g	SpUn1438_0010, Sp6g16210
OG0000307	Thhalv10025522m.g, Thhalv10025520m.g	Sp7g25760, Sp7g25640
OG0000307	Thhalv10013896m.g, Thhalv10013908m.g	Sp2g02660
OG0000308	Thhalv10013536m.g	Sp6g16060, Sp6g16070
OG0000308	Thhalv10028656m.g	Sp4g02010
OG0000308	Thhalv10013535m.g	Sp6g16080
OG0000309	Thhalv10020982m.g	Sp3g12710
OG0000309	Thhalv10025514m.g	Sp7g15710
OG0000309	Thhalv10018744m.g	Sp5g33480
OG0000310	Thhalv10020595m.g	Sp3g16110
OG0000310	Thhalv10011451m.g, Thhalv10012068m.g	Sp1g35550
OG0000310	Thhalv10018431m.g	Sp5g28760
OG0000311	Thhalv10017072m.g	Sp4g12620
OG0000311	Thhalv10014632m.g	Sp6g20290
OG0000311	Thhalv10008685m.g	Sp1g05900
OG0000312	Thhalv10023452m.g	Sp2g00060
OG0000312	Thhalv10025154m.g	Sp7g25690
OG0000312	Thhalv10010332m.g	Sp5g12760
OG0000313	Thhalv10027913m.g, Thhalv10027917m.g, Thhalv10027925m.g, Thhalv10028159m.g, Thhalv10027920m.g, Thhalv10027922m.g	Sp7g02970
OG0000313	Thhalv10027914m.g	Sp7g02960
OG0000313	Thhalv10026186m.g	Sp7g02930, Sp7g02920
OG0000314	Thhalv10026029m.g	Sp7g33910, Sp3g31450
OG0000314	Thhalv10011106m.g	Sp5g11030
OG0000316	Thhalv10016184m.g, Thhalv10016189m.g	Sp4g11970, Sp4g11960, Sp4g12000
OG0000317	Thhalv10003877m.g	Sp2g13400
OG0000317	Thhalv10027693m.g	SpUn0035_0050, SpUn0005_0230
OG0000317	Thhalv10007150m.g	Sp1g13050
OG0000318	Thhalv10012296m.g, Thhalv10011969m.g, Thhalv10017689m.g	Sp7g13200
OG0000318	Thhalv10017873m.g	Sp4g22790
OG0000318	Thhalv10017762m.g, Thhalv10017771m.g, Thhalv10017538m.g, Thhalv10017737m.g, Thhalv10029325m.g, Thhalv10017253m.g, Thhalv10017692m.g, Thhalv10017581m.g	Sp6g04670
OG0000319	Thhalv10029487m.g, Thhalv10011960m.g	Sp1g37770
OG0000319	Thhalv10012065m.g, Thhalv10003413m.g, Thhalv10017831m.g, Thhalv10003347m.g, Thhalv10003313m.g	Sp1g37610
OG0000319	Thhalv10003356m.g	Sp1g34800
OG0000323	Thhalv10019472m.g, Thhalv10018407m.g, Thhalv10018369m.g	SpUn0020_0070, Sp5g26910, Sp5g26900, Sp5g24210, Sp5g24500
OG0000325	Thhalv10016891m.g	Sp4g11610
OG0000325	Thhalv10014020m.g	Sp6g20960
OG0000325	Thhalv10002602m.g	Sp5g15240
OG0000326	Thhalv10021655m.g	Sp3g07280
OG0000326	Thhalv10017321m.g, Thhalv10011006m.g, Thhalv10028262m.g	Sp4g20630
OG0000326	Thhalv10014842m.g	Sp6g40870
OG0000327	Thhalv10017417m.g	Sp4g18400
OG0000327	Thhalv10010818m.g	Sp5g09710, Sp1g40410, SpUn1753_0010, Sp3g09740
OG0000328	Thhalv10028984m.g	Sp6g07010
OG0000328	Thhalv10029481m.g, Thhalv10008838m.g, Thhalv10008851m.g	Sp1g28640, Sp1g28650
OG0000329	Thhalv10016531m.g	Sp4g27620, Sp7g18740
OG0000329	Thhalv10001282m.g	Sp4g27610
OG0000329	Thhalv10010304m.g	Sp4g27600
OG0000330	Thhalv10028550m.g	Sp6g00440
OG0000330	Thhalv10001389m.g	Sp4g28040
OG0000330	Thhalv10007350m.g	Sp1g00720
OG0000331	Thhalv10015738m.g, Thhalv10016035m.g	Sp4g09920
OG0000332	Thhalv10008978m.g	Sp1g12310
OG0000332	Thhalv10019263m.g	Sp5g24460
OG0000332	Thhalv10008974m.g	Sp1g22170
OG0000333	Thhalv10003890m.g	Sp2g28090
OG0000333	Thhalv10010235m.g	Sp5g14540
OG0000333	Thhalv10013088m.g	Sp6g33170
OG0000334	Thhalv10005213m.g	Sp5g08510
OG0000334	Thhalv10011086m.g	Sp2g16650
OG0000334	Thhalv10005214m.g	Sp2g20860
OG0000335	Thhalv10020121m.g	Sp3g05550
OG0000335	Thhalv10003711m.g	Sp2g19790, SpUn0021_0060
OG0000335	Thhalv10020142m.g	Sp3g05570
OG0000336	Thhalv10028960m.g	Sp6g02130
OG0000336	Thhalv10021535m.g	Sp3g15030
OG0000336	Thhalv10026243m.g	Sp7g14510
OG0000336	Thhalv10008661m.g	Sp1g01740
OG0000337	Thhalv10013907m.g	Sp6g28460
OG0000337	Thhalv10021014m.g	Sp3g01300
OG0000337	Thhalv10022220m.g	Sp3g07290
OG0000338	Thhalv10023605m.g	Sp2g04740
OG0000338	Thhalv10008290m.g	Sp1g09070
OG0000339	Thhalv10015631m.g	Sp6g20510
OG0000339	Thhalv10012780m.g	Sp6g20880, Sp6g20870
OG0000339	Thhalv10015822m.g	Sp6g22300
OG0000340	Thhalv10011330m.g	Sp1g41100
OG0000340	Thhalv10020346m.g	Sp3g11680
OG0000340	Thhalv10013030m.g	Sp6g18300
OG0000341	Thhalv10015256m.g, Thhalv10009803m.g	Sp1g05640
OG0000341	Thhalv10012014m.g, Thhalv10011483m.g	SpUn0333_0010
OG0000342	Thhalv10013780m.g, Thhalv10009801m.g, Thhalv10028086m.g, Thhalv10013894m.g, Thhalv10015724m.g, Thhalv10017659m.g, Thhalv10027445m.g, Thhalv10015550m.g	Sp3g24140
OG0000343	Thhalv10013084m.g, Thhalv10014065m.g, Thhalv10013168m.g	Sp6g34180, Sp6g34190, Sp6g34170
OG0000344	Thhalv10003104m.g, Thhalv10002849m.g, Thhalv10002730m.g, Thhalv10002781m.g	Sp5g15390, Sp5g15380
OG0000344	Thhalv10002970m.g, Thhalv10002555m.g, Thhalv10007473m.g	Sp1g23310
OG0000345	Thhalv10020855m.g	Sp3g12920, Sp3g12910
OG0000345	Thhalv10021993m.g, Thhalv10022214m.g, Thhalv10021962m.g	Sp3g12900
OG0000346	Thhalv10011217m.g	Sp1g38970
OG0000346	Thhalv10020009m.g	Sp5g35770, Sp3g14330
OG0000347	Thhalv10024715m.g	Sp7g31970
OG0000347	Thhalv10020363m.g	Sp3g17530
OG0000347	Thhalv10022606m.g	Sp3g28600
OG0000348	Thhalv10026574m.g	Sp7g27350
OG0000348	Thhalv10026577m.g	Sp7g24210
OG0000349	Thhalv10012086m.g	SpUn0966_0010
OG0000350	Thhalv10028123m.g	Sp7g02830
OG0000351	Thhalv10015438m.g	Sp4g01170, Sp6g08560
OG0000351	Thhalv10022981m.g, Thhalv10015876m.g, Thhalv10002323m.g, Thhalv10023973m.g, Thhalv10002303m.g, Thhalv10026863m.g, Thhalv10002178m.g, Thhalv10012177m.g	Sp5g19130, Sp6g14040, Sp3g26510, Sp7g03620
OG0000352	Thhalv10009624m.g, Thhalv10015293m.g, Thhalv10023818m.g, Thhalv10029524m.g, Thhalv10026508m.g, Thhalv10003328m.g, Thhalv10002784m.g, Thhalv10000458m.g, Thhalv10023047m.g, Thhalv10023169m.g	Sp5g23990
OG0000354	Thhalv10023569m.g	Sp2g04010
OG0000354	Thhalv10024059m.g	Sp2g04020
OG0000354	Thhalv10023573m.g, Thhalv10023869m.g, Thhalv10023904m.g	Sp2g04030, Sp2g04040
OG0000355	Thhalv10023890m.g	Sp2g04880
OG0000355	Thhalv10024091m.g	Sp2g04890
OG0000355	Thhalv10023839m.g, Thhalv10024043m.g, Thhalv10023878m.g, Thhalv10023845m.g, Thhalv10023947m.g, Thhalv10023885m.g, Thhalv10024036m.g, Thhalv10024022m.g, Thhalv10023802m.g	Sp2g03170
OG0000356	Thhalv10006563m.g	Sp1g13520
OG0000356	Thhalv10019897m.g	Sp3g14720
OG0000356	Thhalv10018005m.g	Sp5g36020
OG0000357	Thhalv10002019m.g	Sp4g05930
OG0000357	Thhalv10007945m.g	Sp1g18770, Sp1g18780
OG0000358	Thhalv10012053m.g	Sp4g00830
OG0000358	Thhalv10000678m.g, Thhalv10000558m.g, Thhalv10000725m.g	Sp4g00840
OG0000358	Thhalv10009897m.g, Thhalv10009987m.g	Sp1g28130, Sp1g30040, Sp1g28120, Sp5g19690, Sp1g30030, Sp1g29680, Sp1g19730
OG0000359	Thhalv10006911m.g	Sp1g05470
OG0000359	Thhalv10016294m.g	Sp4g13180
OG0000359	Thhalv10020135m.g	Sp3g03450
OG0000359	Thhalv10003694m.g	Sp2g19350
OG0000359	Thhalv10020138m.g	Sp3g05890
OG0000359	Thhalv10020100m.g	Sp3g04710
OG0000359	Thhalv10015777m.g	Sp6g27650
OG0000360	Thhalv10010280m.g	Sp5g12000
