genome1,genome2,chr1,chr2,blkID,startBp1,endBp1,startOrd1,endOrd1,firstGene1,lastGene1,nHits1,minBp2,maxBp2,minOrd2,maxOrd2,minGene2,maxGene2,nHits2,orient,startBp2,endBp2,startOrd2,endOrd2,firstGene2,lastGene2
S_diversifolius,S_diversifolius,ptg000011l,ptg000001l,S_diversifolius_vs_S_diversifolius: 5,969926,1206275,21666,21705,2_21665,2_21704,6,938260,1162754,183,225,2_182,2_224,6,+,938260,1162754,183,225,2_182,2_224
S_diversifolius,S_diversifolius,ptg000011l,ptg000001l,S_diversifolius_vs_S_diversifolius: 6,1526575,1923949,21752,21794,2_21751,2_21793,6,1470186,1887159,282,334,2_281,2_333,6,+,1470186,1887159,282,334,2_281,2_333
S_diversifolius,S_diversifolius,ptg000011l,ptg000011l,S_diversifolius S_diversifolius selfBlk ptg000011l,269,9500502,21487,21933,2_21486,2_21932,445,269,9500502,21487,21933,2_21486,2_21932,445,+,269,9500502,21487,21933,2_21486,2_21932
S_diversifolius,S_diversifolius,ptg000011l,ptg000013l,S_diversifolius_vs_S_diversifolius: 112,269,9500502,21487,21933,2_21486,2_21932,312,92787,10361929,24287,24734,2_24286,2_24733,312,+,92787,10361929,24287,24734,2_24286,2_24733
S_diversifolius,S_diversifolius,ptg000011l,ptg000013l,S_diversifolius_vs_S_diversifolius: 128,269,9500502,21487,21933,2_21486,2_21932,311,92787,10361929,24287,24734,2_24286,2_24733,311,+,92787,10361929,24287,24734,2_24286,2_24733
S_diversifolius,S_diversifolius,ptg000012l,ptg000007l,S_diversifolius_vs_S_diversifolius: 118,945904,1042094,22142,22166,2_22141,2_22165,7,22349933,22421257,13824,13840,2_13823,2_13839,7,+,22349933,22421257,13824,13840,2_13823,2_13839
S_diversifolius,S_diversifolius,ptg000012l,ptg000007l,S_diversifolius_vs_S_diversifolius: 120,4240978,4285092,22729,22737,2_22728,2_22736,6,19505228,19551479,13278,13287,2_13277,2_13286,6,+,19505228,19551479,13278,13287,2_13277,2_13286
S_diversifolius,S_diversifolius,ptg000012l,ptg000007l,S_diversifolius_vs_S_diversifolius: 122,10610765,11221746,23698,23713,2_23697,2_23712,8,13925259,14200464,12395,12414,2_12394,2_12413,8,+,13925259,14200464,12395,12414,2_12394,2_12413
S_diversifolius,S_diversifolius,ptg000012l,ptg000007l,S_diversifolius_vs_S_diversifolius: 125,18098914,19386567,23793,23812,2_23792,2_23811,8,7032980,7589501,12327,12340,2_12326,2_12339,8,+,7032980,7589501,12327,12340,2_12326,2_12339
S_diversifolius,S_diversifolius,ptg000012l,ptg000007l,S_diversifolius_vs_S_diversifolius: 126,20275692,21065586,23826,23845,2_23825,2_23844,6,13534648,13857550,12380,12393,2_12379,2_12392,6,+,13534648,13857550,12380,12393,2_12379,2_12392
S_diversifolius,S_diversifolius,ptg000012l,ptg000007l,S_diversifolius_vs_S_diversifolius: 56,18098914,19386567,23793,23812,2_23792,2_23811,8,7032980,7589501,12327,12340,2_12326,2_12339,8,+,7032980,7589501,12327,12340,2_12326,2_12339
S_diversifolius,S_diversifolius,ptg000012l,ptg000007l,S_diversifolius_vs_S_diversifolius: 58,20275692,21065586,23826,23845,2_23825,2_23844,6,13534648,13857550,12380,12393,2_12379,2_12392,6,+,13534648,13857550,12380,12393,2_12379,2_12392
S_diversifolius,S_diversifolius,ptg000012l,ptg000007l,S_diversifolius_vs_S_diversifolius: 59,10610765,11221746,23698,23713,2_23697,2_23712,8,13925259,14200464,12395,12414,2_12394,2_12413,8,+,13925259,14200464,12395,12414,2_12394,2_12413
S_diversifolius,S_diversifolius,ptg000012l,ptg000007l,S_diversifolius_vs_S_diversifolius: 61,4240978,4285092,22729,22737,2_22728,2_22736,6,19505228,19551479,13278,13287,2_13277,2_13286,6,+,19505228,19551479,13278,13287,2_13277,2_13286
S_diversifolius,S_diversifolius,ptg000012l,ptg000007l,S_diversifolius_vs_S_diversifolius: 63,945904,1042094,22142,22166,2_22141,2_22165,7,22349933,22421257,13824,13840,2_13823,2_13839,7,+,22349933,22421257,13824,13840,2_13823,2_13839
S_diversifolius,S_diversifolius,ptg000012l,ptg000012l,S_diversifolius S_diversifolius selfBlk ptg000012l,5900,25462092,21934,24280,2_21933,2_24279,2346,5900,25462092,21934,24280,2_21933,2_24279,2346,+,5900,25462092,21934,24280,2_21933,2_24279
S_diversifolius,S_diversifolius,ptg000013l,ptg000001l,S_diversifolius_vs_S_diversifolius: 129,8977166,13792602,24724,24987,2_24723,2_24986,115,11259636,15462715,474,762,2_473,2_761,115,+,11259636,15462715,474,762,2_473,2_761
S_diversifolius,S_diversifolius,ptg000013l,ptg000001l,S_diversifolius_vs_S_diversifolius: 131,13858680,21074924,25004,26474,2_25003,2_26473,610,15554560,23250480,785,2309,2_784,2_2308,610,+,15554560,23250480,785,2309,2_784,2_2308
S_diversifolius,S_diversifolius,ptg000013l,ptg000001l,S_diversifolius_vs_S_diversifolius: 2,375376,717515,24346,24403,2_24345,2_24402,5,386259,737267,82,150,2_81,2_149,5,+,386259,737267,82,150,2_81,2_149
S_diversifolius,S_diversifolius,ptg000013l,ptg000001l,S_diversifolius_vs_S_diversifolius: 7,8977166,13792602,24724,24987,2_24723,2_24986,115,11259636,15462715,474,762,2_473,2_761,115,+,11259636,15462715,474,762,2_473,2_761
S_diversifolius,S_diversifolius,ptg000013l,ptg000001l,S_diversifolius_vs_S_diversifolius: 9,13858680,21074924,25004,26474,2_25003,2_26473,609,15554560,23250480,785,2309,2_784,2_2308,609,+,15554560,23250480,785,2309,2_784,2_2308
S_diversifolius,S_diversifolius,ptg000013l,ptg000011l,S_diversifolius_vs_S_diversifolius: 112,92787,10361929,24287,24734,2_24286,2_24733,312,269,9500502,21487,21933,2_21486,2_21932,312,+,269,9500502,21487,21933,2_21486,2_21932
S_diversifolius,S_diversifolius,ptg000013l,ptg000011l,S_diversifolius_vs_S_diversifolius: 128,92787,10361929,24287,24734,2_24286,2_24733,311,269,9500502,21487,21933,2_21486,2_21932,311,+,269,9500502,21487,21933,2_21486,2_21932
S_diversifolius,S_diversifolius,ptg000013l,ptg000013l,S_diversifolius S_diversifolius selfBlk ptg000013l,73160,21080595,24281,26475,2_24280,2_26474,2192,73160,21080595,24281,26475,2_24280,2_26474,2192,+,73160,21080595,24281,26475,2_24280,2_26474
S_diversifolius,S_diversifolius,ptg000014l,ptg000003l,S_diversifolius_vs_S_diversifolius: 133,1076837,1180314,26635,26660,2_26634,2_26659,13,25020824,25127297,7238,7263,2_7237,2_7262,13,+,25020824,25127297,7238,7263,2_7237,2_7262
S_diversifolius,S_diversifolius,ptg000014l,ptg000003l,S_diversifolius_vs_S_diversifolius: 135,2972980,4274546,27061,27281,2_27060,2_27280,100,21407629,22501891,6582,6811,2_6581,2_6810,100,+,21407629,22501891,6582,6811,2_6581,2_6810
S_diversifolius,S_diversifolius,ptg000014l,ptg000003l,S_diversifolius_vs_S_diversifolius: 137,4400332,4568979,27309,27342,2_27308,2_27341,13,21108377,21272544,6522,6546,2_6521,2_6545,13,+,21108377,21272544,6522,6546,2_6521,2_6545
S_diversifolius,S_diversifolius,ptg000014l,ptg000003l,S_diversifolius_vs_S_diversifolius: 139,5449203,7297831,27534,27929,2_27533,2_27928,165,537670,2881232,4588,4970,2_4587,2_4969,165,+,537670,2881232,4588,4970,2_4587,2_4969
S_diversifolius,S_diversifolius,ptg000014l,ptg000003l,S_diversifolius_vs_S_diversifolius: 141,8730058,8920451,28176,28200,2_28175,2_28199,12,17612236,17846066,5917,5940,2_5916,2_5939,12,+,17612236,17846066,5917,5940,2_5916,2_5939
S_diversifolius,S_diversifolius,ptg000014l,ptg000003l,S_diversifolius_vs_S_diversifolius: 145,22421015,22496700,28644,28661,2_28643,2_28660,6,5766683,5830812,5464,5477,2_5463,2_5476,6,+,5766683,5830812,5464,5477,2_5463,2_5476
S_diversifolius,S_diversifolius,ptg000014l,ptg000003l,S_diversifolius_vs_S_diversifolius: 147,23676566,23731198,28861,28879,2_28860,2_28878,10,4476521,4537388,5251,5273,2_5250,2_5272,10,+,4476521,4537388,5251,5273,2_5250,2_5272
S_diversifolius,S_diversifolius,ptg000014l,ptg000003l,S_diversifolius_vs_S_diversifolius: 149,25236298,26043715,29172,29304,2_29171,2_29303,53,19550890,20236460,6195,6336,2_6194,2_6335,53,+,19550890,20236460,6195,6336,2_6194,2_6335
S_diversifolius,S_diversifolius,ptg000014l,ptg000003l,S_diversifolius_vs_S_diversifolius: 16,5449203,7297831,27534,27929,2_27533,2_27928,165,537670,2881232,4588,4970,2_4587,2_4969,165,+,537670,2881232,4588,4970,2_4587,2_4969
S_diversifolius,S_diversifolius,ptg000014l,ptg000003l,S_diversifolius_vs_S_diversifolius: 18,23676566,23731198,28861,28879,2_28860,2_28878,10,4476521,4537388,5251,5273,2_5250,2_5272,10,+,4476521,4537388,5251,5273,2_5250,2_5272
S_diversifolius,S_diversifolius,ptg000014l,ptg000003l,S_diversifolius_vs_S_diversifolius: 20,22421015,22496700,28644,28661,2_28643,2_28660,6,5766683,5830812,5464,5477,2_5463,2_5476,6,+,5766683,5830812,5464,5477,2_5463,2_5476
S_diversifolius,S_diversifolius,ptg000014l,ptg000003l,S_diversifolius_vs_S_diversifolius: 23,8730058,8920451,28176,28200,2_28175,2_28199,12,17612236,17846066,5917,5940,2_5916,2_5939,12,+,17612236,17846066,5917,5940,2_5916,2_5939
S_diversifolius,S_diversifolius,ptg000014l,ptg000003l,S_diversifolius_vs_S_diversifolius: 25,25236298,26043715,29172,29304,2_29171,2_29303,53,19550890,20236460,6195,6336,2_6194,2_6335,53,+,19550890,20236460,6195,6336,2_6194,2_6335
S_diversifolius,S_diversifolius,ptg000014l,ptg000003l,S_diversifolius_vs_S_diversifolius: 27,4400332,4568979,27309,27342,2_27308,2_27341,13,21108377,21272544,6522,6546,2_6521,2_6545,13,+,21108377,21272544,6522,6546,2_6521,2_6545
S_diversifolius,S_diversifolius,ptg000014l,ptg000003l,S_diversifolius_vs_S_diversifolius: 29,2972980,4274546,27061,27281,2_27060,2_27280,100,21407629,22501891,6582,6811,2_6581,2_6810,100,+,21407629,22501891,6582,6811,2_6581,2_6810
S_diversifolius,S_diversifolius,ptg000014l,ptg000003l,S_diversifolius_vs_S_diversifolius: 31,1076837,1180314,26635,26660,2_26634,2_26659,13,25020824,25127297,7238,7263,2_7237,2_7262,13,+,25020824,25127297,7238,7263,2_7237,2_7262
S_diversifolius,S_diversifolius,ptg000014l,ptg000014l,S_diversifolius S_diversifolius selfBlk ptg000014l,4483,26525804,26476,29415,2_26475,2_29414,2935,4483,26525804,26476,29415,2_26475,2_29414,2935,+,4483,26525804,26476,29415,2_26475,2_29414
S_diversifolius,S_diversifolius,ptg000015l,ptg000002l,S_diversifolius_vs_S_diversifolius: 11,7554541,8710613,30536,30556,2_30535,2_30555,7,11781620,12791212,3310,3330,2_3309,2_3329,7,+,11781620,12791212,3310,3330,2_3309,2_3329
S_diversifolius,S_diversifolius,ptg000015l,ptg000002l,S_diversifolius_vs_S_diversifolius: 154,7554541,8710613,30536,30556,2_30535,2_30555,7,11781620,12791212,3310,3330,2_3309,2_3329,7,+,11781620,12791212,3310,3330,2_3309,2_3329
S_diversifolius,S_diversifolius,ptg000015l,ptg000015l,S_diversifolius S_diversifolius selfBlk ptg000015l,5364,22441878,29416,31831,2_29415,2_31830,2415,5364,22441878,29416,31831,2_29415,2_31830,2415,+,5364,22441878,29416,31831,2_29415,2_31830
S_diversifolius,S_diversifolius,ptg000015l,ptg000016l,S_diversifolius_vs_S_diversifolius: 156,20450518,22441878,31514,31830,2_31513,2_31829,118,205268,1591525,31832,32138,2_31831,2_32137,118,+,205268,1591525,31832,32138,2_31831,2_32137
S_diversifolius,S_diversifolius,ptg000015l,ptg000016l,S_diversifolius_vs_S_diversifolius: 157,20450518,22441878,31514,31830,2_31513,2_31829,118,205268,1591525,31832,32138,2_31831,2_32137,118,+,205268,1591525,31832,32138,2_31831,2_32137
S_diversifolius,S_diversifolius,ptg000016l,ptg000015l,S_diversifolius_vs_S_diversifolius: 156,205268,1591525,31832,32138,2_31831,2_32137,118,20450518,22441878,31514,31830,2_31513,2_31829,118,+,20450518,22441878,31514,31830,2_31513,2_31829
S_diversifolius,S_diversifolius,ptg000016l,ptg000015l,S_diversifolius_vs_S_diversifolius: 157,205268,1591525,31832,32138,2_31831,2_32137,118,20450518,22441878,31514,31830,2_31513,2_31829,118,+,20450518,22441878,31514,31830,2_31513,2_31829
S_diversifolius,S_diversifolius,ptg000016l,ptg000016l,S_diversifolius S_diversifolius selfBlk ptg000016l,205268,1599053,31832,32141,2_31831,2_32140,310,205268,1599053,31832,32141,2_31831,2_32140,310,+,205268,1599053,31832,32141,2_31831,2_32140
S_diversifolius,S_diversifolius,ptg000017l,ptg000017l,S_diversifolius S_diversifolius selfBlk ptg000017l,2517,57710,32142,32149,2_32141,2_32148,8,2517,57710,32142,32149,2_32141,2_32148,8,+,2517,57710,32142,32149,2_32141,2_32148
S_diversifolius,S_diversifolius,ptg000018l,ptg000018l,S_diversifolius S_diversifolius selfBlk ptg000018l,5665,2146118,32150,32520,2_32149,2_32519,371,5665,2146118,32150,32520,2_32149,2_32519,371,+,5665,2146118,32150,32520,2_32149,2_32519
S_diversifolius,S_diversifolius,ptg000019l,ptg000019l,S_diversifolius S_diversifolius selfBlk ptg000019l,7765,39465,32521,32525,2_32520,2_32524,5,7765,39465,32521,32525,2_32520,2_32524,5,+,7765,39465,32521,32525,2_32520,2_32524
S_diversifolius,S_diversifolius,ptg000020l,ptg000020l,S_diversifolius S_diversifolius selfBlk ptg000020l,618,116832,32526,32541,2_32525,2_32540,16,618,116832,32526,32541,2_32525,2_32540,16,+,618,116832,32526,32541,2_32525,2_32540
S_diversifolius,S_diversifolius,ptg000021l,ptg000021l,S_diversifolius S_diversifolius selfBlk ptg000021l,2,52858,32542,32551,2_32541,2_32550,10,2,52858,32542,32551,2_32541,2_32550,10,+,2,52858,32542,32551,2_32541,2_32550
S_diversifolius,S_diversifolius,ptg000022l,ptg000008l,S_diversifolius_vs_S_diversifolius: 159,41820,1576873,32556,32802,2_32555,2_32801,94,121914,1758431,14039,14275,2_14038,2_14274,94,+,121914,1758431,14039,14275,2_14038,2_14274
S_diversifolius,S_diversifolius,ptg000022l,ptg000008l,S_diversifolius_vs_S_diversifolius: 161,1860341,6654820,32836,32945,2_32835,2_32944,29,2013991,6072820,14299,14422,2_14298,2_14421,29,+,2013991,6072820,14299,14422,2_14298,2_14421
S_diversifolius,S_diversifolius,ptg000022l,ptg000008l,S_diversifolius_vs_S_diversifolius: 162,11809484,14916292,32995,33047,2_32994,2_33046,14,9235823,11301590,14438,14490,2_14437,2_14489,14,+,9235823,11301590,14438,14490,2_14437,2_14489
S_diversifolius,S_diversifolius,ptg000022l,ptg000008l,S_diversifolius_vs_S_diversifolius: 164,15501414,16074667,33100,33156,2_33099,2_33155,31,12040082,12506171,14530,14585,2_14529,2_14584,31,+,12040082,12506171,14530,14585,2_14529,2_14584
S_diversifolius,S_diversifolius,ptg000022l,ptg000008l,S_diversifolius_vs_S_diversifolius: 166,16348275,16839945,33184,33270,2_33183,2_33269,32,12842667,13251322,14617,14696,2_14616,2_14695,32,+,12842667,13251322,14617,14696,2_14616,2_14695
S_diversifolius,S_diversifolius,ptg000022l,ptg000008l,S_diversifolius_vs_S_diversifolius: 168,16963432,17025500,33287,33297,2_33286,2_33296,8,13348567,13418349,14716,14727,2_14715,2_14726,8,+,13348567,13418349,14716,14727,2_14715,2_14726
S_diversifolius,S_diversifolius,ptg000022l,ptg000008l,S_diversifolius_vs_S_diversifolius: 173,18091807,19149881,33492,33704,2_33491,2_33703,78,14324436,15347316,14891,15090,2_14890,2_15089,78,+,14324436,15347316,14891,15090,2_14890,2_15089
S_diversifolius,S_diversifolius,ptg000022l,ptg000008l,S_diversifolius_vs_S_diversifolius: 175,19462902,21568891,33758,34169,2_33757,2_34168,172,15627791,17680675,15143,15520,2_15142,2_15519,172,+,15627791,17680675,15143,15520,2_15142,2_15519
S_diversifolius,S_diversifolius,ptg000022l,ptg000008l,S_diversifolius_vs_S_diversifolius: 177,21669762,21721631,34194,34202,2_34193,2_34201,5,17772385,17817870,15548,15556,2_15547,2_15555,5,+,17772385,17817870,15548,15556,2_15547,2_15555
S_diversifolius,S_diversifolius,ptg000022l,ptg000008l,S_diversifolius_vs_S_diversifolius: 65,41820,1576873,32556,32802,2_32555,2_32801,94,121914,1758431,14039,14275,2_14038,2_14274,94,+,121914,1758431,14039,14275,2_14038,2_14274
S_diversifolius,S_diversifolius,ptg000022l,ptg000008l,S_diversifolius_vs_S_diversifolius: 67,1860341,8410269,32836,32971,2_32835,2_32970,29,2013991,5546086,14299,14416,2_14298,2_14415,29,+,2013991,5546086,14299,14416,2_14298,2_14415
S_diversifolius,S_diversifolius,ptg000022l,ptg000008l,S_diversifolius_vs_S_diversifolius: 68,11809484,14916292,32995,33047,2_32994,2_33046,14,9235823,11301590,14438,14490,2_14437,2_14489,14,+,9235823,11301590,14438,14490,2_14437,2_14489
S_diversifolius,S_diversifolius,ptg000022l,ptg000008l,S_diversifolius_vs_S_diversifolius: 70,15501414,16074667,33100,33156,2_33099,2_33155,31,12040082,12506171,14530,14585,2_14529,2_14584,31,+,12040082,12506171,14530,14585,2_14529,2_14584
S_diversifolius,S_diversifolius,ptg000022l,ptg000008l,S_diversifolius_vs_S_diversifolius: 72,16348275,16839945,33184,33270,2_33183,2_33269,32,12842667,13251322,14617,14696,2_14616,2_14695,32,+,12842667,13251322,14617,14696,2_14616,2_14695
S_diversifolius,S_diversifolius,ptg000022l,ptg000008l,S_diversifolius_vs_S_diversifolius: 74,16963432,17025500,33287,33297,2_33286,2_33296,8,13348567,13418349,14716,14727,2_14715,2_14726,8,+,13348567,13418349,14716,14727,2_14715,2_14726
S_diversifolius,S_diversifolius,ptg000022l,ptg000008l,S_diversifolius_vs_S_diversifolius: 79,18091807,19149881,33492,33704,2_33491,2_33703,78,14324436,15347316,14891,15090,2_14890,2_15089,78,+,14324436,15347316,14891,15090,2_14890,2_15089
S_diversifolius,S_diversifolius,ptg000022l,ptg000008l,S_diversifolius_vs_S_diversifolius: 81,19462902,21568891,33758,34169,2_33757,2_34168,173,15627791,17680675,15143,15520,2_15142,2_15519,173,+,15627791,17680675,15143,15520,2_15142,2_15519
S_diversifolius,S_diversifolius,ptg000022l,ptg000008l,S_diversifolius_vs_S_diversifolius: 83,21669762,21721631,34194,34202,2_34193,2_34201,5,17772385,17817870,15548,15556,2_15547,2_15555,5,+,17772385,17817870,15548,15556,2_15547,2_15555
S_diversifolius,S_diversifolius,ptg000022l,ptg000022l,S_diversifolius S_diversifolius selfBlk ptg000022l,3811,24012004,32552,34601,2_32551,2_34600,2047,3811,24012004,32552,34601,2_32551,2_34600,2047,+,3811,24012004,32552,34601,2_32551,2_34600
S_diversifolius,S_diversifolius,ptg000025l,ptg000025l,S_diversifolius S_diversifolius selfBlk ptg000025l,9450,34943,34605,34609,2_34604,2_34608,5,9450,34943,34605,34609,2_34604,2_34608,5,+,9450,34943,34605,34609,2_34604,2_34608
S_diversifolius,S_diversifolius,ptg000027l,ptg000027l,S_diversifolius S_diversifolius selfBlk ptg000027l,91444,4004792,34624,34928,2_34623,2_34927,293,91444,4004792,34624,34928,2_34623,2_34927,293,+,91444,4004792,34624,34928,2_34623,2_34927
S_diversifolius,S_diversifolius,ptg000036l,ptg000036l,S_diversifolius S_diversifolius selfBlk ptg000036l,6981,60027,35002,35007,2_35001,2_35006,6,6981,60027,35002,35007,2_35001,2_35006,6,+,6981,60027,35002,35007,2_35001,2_35006
S_diversifolius,S_diversifolius,ptg000037l,ptg000037l,S_diversifolius S_diversifolius selfBlk ptg000037l,173,26656,35008,35013,2_35007,2_35012,6,173,26656,35008,35013,2_35007,2_35012,6,+,173,26656,35008,35013,2_35007,2_35012
S_diversifolius,S_diversifolius,ptg000038l,ptg000038l,S_diversifolius S_diversifolius selfBlk ptg000038l,8561,22537,35014,35019,2_35013,2_35018,6,8561,22537,35014,35019,2_35013,2_35018,6,+,8561,22537,35014,35019,2_35013,2_35018
S_diversifolius,S_diversifolius,ptg000041l,ptg000041l,S_diversifolius S_diversifolius selfBlk ptg000041l,1808,55888,35025,35035,2_35024,2_35034,11,1808,55888,35025,35035,2_35024,2_35034,11,+,1808,55888,35025,35035,2_35024,2_35034
S_diversifolius,S_diversifolius,ptg000042l,ptg000042l,S_diversifolius S_diversifolius selfBlk ptg000042l,13328,64986,35036,35043,2_35035,2_35042,8,13328,64986,35036,35043,2_35035,2_35042,8,+,13328,64986,35036,35043,2_35035,2_35042
S_diversifolius,S_diversifolius,ptg000050l,ptg000050l,S_diversifolius S_diversifolius selfBlk ptg000050l,12496,45223,35092,35096,2_35091,2_35095,5,12496,45223,35092,35096,2_35091,2_35095,5,+,12496,45223,35092,35096,2_35091,2_35095
S_diversifolius,S_diversifolius,ptg000053l,ptg000053l,S_diversifolius S_diversifolius selfBlk ptg000053l,3800,61426,35100,35104,2_35099,2_35103,5,3800,61426,35100,35104,2_35099,2_35103,5,+,3800,61426,35100,35104,2_35099,2_35103
S_diversifolius,S_diversifolius,ptg000055l,ptg000055l,S_diversifolius S_diversifolius selfBlk ptg000055l,830,44326,35109,35118,2_35108,2_35117,10,830,44326,35109,35118,2_35108,2_35117,10,+,830,44326,35109,35118,2_35108,2_35117
S_diversifolius,S_diversifolius,ptg000060l,ptg000060l,S_diversifolius S_diversifolius selfBlk ptg000060l,3553,56334,35141,35145,2_35140,2_35144,5,3553,56334,35141,35145,2_35140,2_35144,5,+,3553,56334,35141,35145,2_35140,2_35144
S_diversifolius,S_diversifolius,ptg000062l,ptg000062l,S_diversifolius S_diversifolius selfBlk ptg000062l,2251,16227,35158,35162,2_35157,2_35161,5,2251,16227,35158,35162,2_35157,2_35161,5,+,2251,16227,35158,35162,2_35157,2_35161
S_diversifolius,S_diversifolius,ptg000066l,ptg000066l,S_diversifolius S_diversifolius selfBlk ptg000066l,4134,33577,35181,35185,2_35180,2_35184,5,4134,33577,35181,35185,2_35180,2_35184,5,+,4134,33577,35181,35185,2_35180,2_35184
S_diversifolius,S_diversifolius,ptg000073l,ptg000073l,S_diversifolius S_diversifolius selfBlk ptg000073l,10166,61459,35233,35238,2_35232,2_35237,6,10166,61459,35233,35238,2_35232,2_35237,6,+,10166,61459,35233,35238,2_35232,2_35237
