Orthogroup	S_pinnata	C_amplexicaulis
OG0006948	Stapi.0735s0005	Caamp.1033s0112
OG0006949	Stapi.14148s0001	Caamp.0037s0395
OG0006950	Stapi.2760s0005	Caamp.1033s0123
OG0006950	Stapi.0211s0003, Stapi.16511s0001	Caamp.0037s0401
OG0006951	Stapi.3910s0005	Caamp.1033s0131
OG0006952	Stapi.3910s0007	Caamp.1033s0133
OG0006953	Stapi.3910s0008	Caamp.0037s0409, Caamp.1033s0134
OG0006954	Stapi.5858s0001, Stapi.7314s0003	Caamp.1033s0138, Caamp.0037s0413
OG0006955	Stapi.5858s0003, Stapi.7314s0001	Caamp.0037s0416, Caamp.1033s0141
OG0006956	Stapi.30097s0001	Caamp.1033s0145, Caamp.0037s0420
OG0006958	Stapi.3799s0001	Caamp.0037s0436
OG0006959	Stapi.6410s0001	Caamp.1033s0157, Caamp.0037s0439
OG0006960	Stapi.27269s0001, Stapi.16982s0001	Caamp.0037s0449, Caamp.1033s0166
OG0006961	Stapi.0945s0005	Caamp.0037s0452
OG0006962	Stapi.5020s0002	Caamp.1033s0177, Caamp.0037s0461
OG0006963	Stapi.2109s0008	Caamp.1033s0178
OG0006964	Stapi.2109s0006, Stapi.0064s0055	Caamp.0037s0464, Caamp.1033s0180, Caamp.1033s1016
OG0006965	Stapi.0064s0044	Caamp.1033s0188
OG0006966	Stapi.0512s0003	Caamp.0037s0471
OG0006966	Stapi.0064s0043	Caamp.1033s0189
OG0006967	Stapi.6993s0003, Stapi.2762s0007	Caamp.0037s0488
OG0006968	Stapi.2908s0001	Caamp.1033s0215, Caamp.0037s0499
OG0006969	Stapi.5844s0002	Caamp.1033s0222, Caamp.0037s0507
OG0006970	Stapi.1407s0002	Caamp.1033s0233, Caamp.0037s0516
OG0006971	Stapi.1407s0004	Caamp.0037s0517
OG0006972	Stapi.12903s0001, Stapi.6988s0001	Caamp.0037s0529, Caamp.1033s0244
OG0006973	Stapi.1996s0008	Caamp.0037s0537
OG0006974	Stapi.1882s0003	Caamp.0037s0539
OG0006975	Stapi.1882s0004	Caamp.1033s0254, Caamp.0037s0540
OG0006976	Stapi.1882s0005	Caamp.1033s0255
OG0006977	Stapi.4999s0005	Caamp.0037s0566
OG0006978	Stapi.4999s0004	Caamp.0303s0978, Caamp.1033s0279, Caamp.0037s0567
OG0006979	Stapi.3659s0009	Caamp.0037s0573, Caamp.1033s0284
OG0006980	Stapi.3659s0005	Caamp.1033s0288
OG0006980	Stapi.1524s0008	Caamp.0037s0577
OG0006981	Stapi.2995s0002	Caamp.0037s0587
OG0006981	Stapi.4170s0002	Caamp.1033s0300
OG0006982	Stapi.4170s0003	Caamp.0037s0588, Caamp.1033s0301
OG0006982	Stapi.4170s0004	Caamp.1033s0302, Caamp.0037s0590
OG0006983	Stapi.6240s0008	Caamp.1033s0309
OG0006984	Stapi.6240s0004	Caamp.0037s0599, Caamp.1033s0312
OG0006985	Stapi.6240s0003	Caamp.1033s0313
OG0006985	Stapi.1042s0006	Caamp.0037s0600
OG0006986	Stapi.0430s0001	Caamp.1033s0319
OG0006987	Stapi.5159s0002	Caamp.1033s0322, Caamp.0037s0610
OG0006988	Stapi.0430s0004, Stapi.5159s0001	Caamp.1033s0323
OG0006989	Stapi.0885s0007	Caamp.1033s0329, Caamp.0037s0618
OG0006990	Stapi.5566s0005, Stapi.1632s0008	Caamp.0037s0628, Caamp.1033s0336
OG0006991	Stapi.1632s0007	Caamp.1033s0339
OG0006992	Stapi.1632s0002	Caamp.0037s0632, Caamp.1033s0344
OG0006993	Stapi.1632s0001	Caamp.0037s0633, Caamp.1033s0345
OG0006994	Stapi.1325s0006	Caamp.1033s0350
OG0006995	Stapi.9535s0003	Caamp.1033s0357
OG0006996	Stapi.2790s0003	Caamp.0037s0646, Caamp.1033s0360
OG0006997	Stapi.1438s0006	Caamp.0037s0651, Caamp.1033s0367
OG0006998	Stapi.1438s0009	Caamp.0037s0655
OG0006998	Stapi.2408s0002	Caamp.1033s0370
OG0006999	Stapi.2163s0006, Stapi.19353s0001	Caamp.0037s0660
OG0007000	Stapi.0139s0012	Caamp.1033s0381
OG0007000	Stapi.0953s0006	Caamp.0013s0015
OG0007001	Stapi.2797s0001	Caamp.1033s0387
OG0007002	Stapi.7156s0002, Stapi.1063s0001	Caamp.1033s0391
OG0007003	Stapi.1063s0017	Caamp.0070s0109, Caamp.1033s0406
OG0007004	Stapi.1675s0014	Caamp.0070s0116, Caamp.1033s0414
OG0007005	Stapi.1675s0011	Caamp.1033s0418
OG0007006	Stapi.1675s0010	Caamp.1033s0419
OG0007007	Stapi.1045s0014	Caamp.1033s0428, Caamp.0070s0106
OG0007008	Stapi.1045s0012	Caamp.1033s0430, Caamp.0070s0104
OG0007009	Stapi.3170s0003	Caamp.0070s0098, Caamp.1033s0437
OG0007010	Stapi.6966s0001	Caamp.1033s0445
OG0007011	Stapi.1701s0001	Caamp.0070s0087, Caamp.1033s0450
OG0007012	Stapi.1701s0005	Caamp.1033s0455, Caamp.0070s0083
OG0007013	Stapi.1078s0001	Caamp.0070s0082, Caamp.1033s0456
OG0007014	Stapi.1701s0007	Caamp.0070s0081
OG0007014	Stapi.1078s0004	Caamp.1033s0457
OG0007015	Stapi.1078s0009	Caamp.1033s0461, Caamp.0023s0633, Caamp.0065s0241
OG0007016	Stapi.1078s0015	Caamp.1033s0465
OG0007017	Stapi.1116s0003	Caamp.0070s0061, Caamp.1033s0478
OG0007018	Stapi.11460s0001	Caamp.0070s0054, Caamp.1033s0486
OG0007019	Stapi.0810s0002	Caamp.1033s0490
OG0007020	Stapi.2731s0001	Caamp.1033s0491, Caamp.0070s0049
OG0007021	Stapi.1647s0006	Caamp.1033s0497
OG0007021	Stapi.20114s0001	Caamp.0070s0045
OG0007022	Stapi.0015s0007, Stapi.1647s0007	Caamp.1033s0498
OG0007023	Stapi.1647s0008	Caamp.0070s0043, Caamp.1033s0499
OG0007024	Stapi.4927s0002	Caamp.0070s0040, Caamp.1033s0502
OG0007025	Stapi.4927s0001	Caamp.1033s0503
OG0007026	Stapi.20561s0001	Caamp.1033s0504
OG0007026	Stapi.2131s0002	Caamp.0070s0038
OG0007027	Stapi.1484s0005	Caamp.0070s0031, Caamp.1033s0515
OG0007028	Stapi.6133s0002	Caamp.0070s0027
OG0007028	Stapi.1484s0003	Caamp.1033s0519
OG0007029	Stapi.2302s0003	Caamp.0070s0023
OG0007030	Stapi.2500s0001	Caamp.1033s0529, Caamp.0070s0018
OG0007031	Stapi.0874s0003	Caamp.1033s0540, Caamp.0070s0004
OG0007032	Stapi.4575s0006	Caamp.1033s0550, Caamp.0078s0608
OG0007033	Stapi.4575s0007	Caamp.1033s0551
OG0007034	Stapi.1568s0007	Caamp.1033s0552
OG0007035	Stapi.4289s0002	Caamp.1033s0553
OG0007036	Stapi.6055s0004	Caamp.1033s0557
OG0007036	Stapi.2811s0003	Caamp.0078s0600
OG0007037	Stapi.2811s0002	Caamp.0078s0599
OG0007038	Stapi.5985s0002, Stapi.3183s0003	Caamp.0078s0594, Caamp.1033s0562
OG0007039	Stapi.4366s0004	Caamp.1033s0575
OG0007040	Stapi.4366s0005	Caamp.0078s0580, Caamp.1033s0576
OG0007041	Stapi.3648s0001	Caamp.1033s0577
OG0007041	Stapi.4905s0005	Caamp.0078s0579
OG0007042	Stapi.3648s0004	Caamp.0078s0577, Caamp.1033s0579
OG0007043	Stapi.4633s0006, Stapi.12929s0003	Caamp.1033s0584, Caamp.0078s0566
OG0007044	Stapi.4633s0004	Caamp.0078s0563, Caamp.1033s0587
OG0007045	Stapi.4757s0004	Caamp.1033s0595
OG0007046	Stapi.4757s0006	Caamp.1033s0598
OG0007047	Stapi.7013s0002	Caamp.1033s0601
OG0007048	Stapi.7013s0001	Caamp.1033s0602, Caamp.0007s0010
OG0007049	Stapi.4284s0006	Caamp.1033s0603, Caamp.0007s0011
OG0007050	Stapi.1120s0005, Stapi.3727s0001, Stapi.7945s0001	Caamp.1033s0610
OG0007051	Stapi.1120s0006	Caamp.0007s0017, Caamp.1033s0611
OG0007052	Stapi.1120s0010	Caamp.1033s0615
OG0007052	Stapi.5492s0007	Caamp.0007s0021
OG0007053	Stapi.5492s0008	Caamp.0007s0022
OG0007053	Stapi.1120s0011	Caamp.1033s0616
OG0007054	Stapi.6200s0003	Caamp.1033s0619, Caamp.0007s0024
OG0007055	Stapi.1120s0014	Caamp.1033s0620
OG0007055	Stapi.6200s0002	Caamp.0007s0025
OG0007056	Stapi.1212s0006	Caamp.0007s0026
OG0007056	Stapi.1120s0015	Caamp.1033s0621
OG0007057	Stapi.1180s0006	Caamp.0003s0690
OG0007058	Stapi.5379s0003	Caamp.1033s0634, Caamp.0003s0795
OG0007059	Stapi.2076s0003, Stapi.5379s0001	Caamp.1033s0635, Caamp.0007s0035
OG0007060	Stapi.2097s0006	Caamp.0007s0037
OG0007060	Stapi.5850s0002	Caamp.1033s0637
OG0007061	Stapi.4111s0001	Caamp.1033s0651
OG0007061	Stapi.1260s0013	Caamp.0007s0051
OG0007062	Stapi.4111s0002	Caamp.1033s0652
OG0007062	Stapi.1260s0012	Caamp.0007s0052
OG0007063	Stapi.30010s0001	Caamp.1033s0656
OG0007064	Stapi.1260s0001, Stapi.8573s0001	Caamp.0007s0056, Caamp.1033s0657
OG0007065	Stapi.3139s0001	Caamp.1033s0662
OG0007066	Stapi.5157s0001	Caamp.1033s0679
OG0007066	Stapi.3047s0002	Caamp.0007s0071
OG0007067	Stapi.3047s0004, Stapi.5157s0003	Caamp.1033s0680
OG0007068	Stapi.3047s0007	Caamp.1033s0683, Caamp.0007s0075
OG0007069	Stapi.3047s0008	Caamp.1033s0684, Caamp.0007s0076
OG0007070	Stapi.2456s0002	Caamp.1033s0686
OG0007070	Stapi.3047s0009	Caamp.0007s0078
OG0007071	Stapi.2456s0001	Caamp.1033s0688, Caamp.0007s0080
OG0007072	Stapi.0134s0054, Stapi.0776s0015	Caamp.0007s0086, Caamp.1033s0692
OG0007073	Stapi.2732s0008	Caamp.0007s0090, Caamp.1033s0698
OG0007074	Stapi.2732s0007	Caamp.1033s0699
OG0007075	Stapi.4302s0005	Caamp.1033s0701
OG0007075	Stapi.2671s0003	Caamp.0007s0093
OG0007076	Stapi.2671s0005, Stapi.3354s0006	Caamp.1033s0703
OG0007077	Stapi.5356s0001	Caamp.0007s0101, Caamp.1033s0711
OG0007078	Stapi.5334s0002	Caamp.1033s0715
OG0007078	Stapi.5643s0002, Stapi.2196s0003	Caamp.0078s0019
OG0007079	Stapi.10574s0001	Caamp.0007s0107
OG0007080	Stapi.2874s0003	Caamp.1033s0723
OG0007081	Stapi.2874s0005	Caamp.1033s0725, Caamp.0007s0113
OG0007082	Stapi.2874s0012	Caamp.0007s0119, Caamp.1033s0729
OG0007083	Stapi.6957s0002	Caamp.0007s0123, Caamp.1033s0733
OG0007084	Stapi.7706s0001	Caamp.1033s0735
OG0007085	Stapi.7706s0003	Caamp.1033s0736
OG0007086	Stapi.6694s0001	Caamp.1033s0740
OG0007086	Stapi.2170s0007	Caamp.0007s0135
OG0007087	Stapi.2170s0006	Caamp.1033s0741, Caamp.0007s0136
OG0007088	Stapi.2170s0003	Caamp.0007s0139, Caamp.1033s0743
OG0007089	Stapi.2170s0001	Caamp.1033s0745, Caamp.0007s0141
OG0007090	Stapi.0391s0001	Caamp.1033s0748
OG0007090	Stapi.3403s0003	Caamp.0007s0147
OG0007091	Stapi.0391s0010	Caamp.1033s0755
OG0007092	Stapi.0391s0011	Caamp.1033s0756
OG0007093	Stapi.0391s0013	Caamp.1033s0758
OG0007093	Stapi.0534s0012	Caamp.0007s0159
OG0007094	Stapi.0534s0014, Stapi.0391s0014	Caamp.0007s0161, Caamp.1033s0760
OG0007095	Stapi.0534s0015	Caamp.0007s0162
OG0007095	Stapi.0391s0015	Caamp.1033s0761
OG0007096	Stapi.0534s0019	Caamp.0007s0166
OG0007096	Stapi.0391s0024, Stapi.4649s0002	Caamp.1033s0765
OG0007097	Stapi.0391s0027	Caamp.1033s0767, Caamp.0007s0168
OG0007098	Stapi.4080s0002, Stapi.3585s0002	Caamp.1033s0768
OG0007099	Stapi.2881s0005	Caamp.1033s0779
OG0007100	Stapi.3057s0003	Caamp.0007s0190, Caamp.1033s0799
OG0007101	Stapi.3057s0002	Caamp.0007s0191, Caamp.1033s0800
OG0007102	Stapi.8532s0002	Caamp.0007s0195, Caamp.1033s0806
OG0007103	Stapi.2315s0004	Caamp.1033s0808
OG0007103	Stapi.4396s0003, Stapi.9574s0001	Caamp.0007s0197
OG0007104	Stapi.2963s0002	Caamp.1033s0812
OG0007104	Stapi.0378s0012	Caamp.0007s0200
OG0007105	Stapi.3053s0002	Caamp.1033s0813
OG0007105	Stapi.0378s0013	Caamp.0007s0201
OG0007106	Stapi.0378s0008	Caamp.1033s0816, Caamp.0007s0204
OG0007107	Stapi.0816s0004	Caamp.1033s0819
OG0007107	Stapi.0378s0006	Caamp.0007s0206
OG0007108	Stapi.0816s0005	Caamp.1033s0820
OG0007109	Stapi.1286s0009	Caamp.0007s0208
OG0007109	Stapi.0816s0006	Caamp.1033s0821
OG0007110	Stapi.0868s0004	Caamp.1033s0827, Caamp.0007s0214
OG0007111	Stapi.0868s0002	Caamp.1033s0830, Caamp.0007s0217
OG0007112	Stapi.2953s0001	Caamp.0007s0221
OG0007112	Stapi.1715s0007	Caamp.1033s0833
OG0007113	Stapi.2568s0001	Caamp.0007s0226
OG0007113	Stapi.5439s0003	Caamp.1033s0835
OG0007114	Stapi.1235s0007	Caamp.1033s0856
OG0007115	Stapi.1235s0003	Caamp.1033s0860
OG0007115	Stapi.0641s0029	Caamp.0007s0245
OG0007116	Stapi.7828s0002	Caamp.1033s0864
OG0007117	Stapi.8850s0001	Caamp.0007s0251
OG0007117	Stapi.8273s0004	Caamp.1033s0867
OG0007118	Stapi.4358s0003	Caamp.0007s0259
OG0007119	Stapi.6311s0002	Caamp.1033s0874
OG0007120	Stapi.9339s0001	Caamp.0007s0264, Caamp.1033s0877
OG0007121	Stapi.5344s0007	Caamp.1033s0888
OG0007122	Stapi.4776s0001, Stapi.5915s0003	Caamp.1033s0890, Caamp.0007s0271
OG0007123	Stapi.2724s0005	Caamp.1033s0898, Caamp.0007s0286
OG0007124	Stapi.1646s0004	Caamp.1033s0910
OG0007124	Stapi.0161s0031	Caamp.0007s0296
OG0007125	Stapi.9562s0002	Caamp.1033s0914
OG0007125	Stapi.0161s0028	Caamp.0007s0297
OG0007126	Stapi.0161s0027, Stapi.9562s0001	Caamp.1033s0916, Caamp.0007s0298
OG0007127	Stapi.3706s0004	Caamp.1033s0919
OG0007128	Stapi.3706s0005	Caamp.1033s0920
OG0007129	Stapi.0614s0012	Caamp.0007s0304, Caamp.1033s0922
OG0007130	Stapi.0614s0011	Caamp.0007s0305, Caamp.1033s0923
OG0007131	Stapi.0614s0007	Caamp.0007s0309, Caamp.1033s0927
OG0007132	Stapi.0510s0006	Caamp.0007s0310, Caamp.1033s0928
OG0007133	Stapi.2067s0003	Caamp.0007s0321
OG0007133	Stapi.0346s0014	Caamp.1033s0938
OG0007134	Stapi.1090s0004, Stapi.2067s0002, Stapi.0346s0015	Caamp.1033s0939
OG0007135	Stapi.0566s0001	Caamp.0007s0340
OG0007135	Stapi.0046s0027	Caamp.1033s0944
OG0007136	Stapi.0566s0003	Caamp.0007s0341
OG0007136	Stapi.0046s0029	Caamp.1033s0945
OG0007137	Stapi.0566s0018	Caamp.0007s0357
OG0007137	Stapi.0317s0002	Caamp.1033s0969
OG0007138	Stapi.0449s0007	Caamp.1033s0977, Caamp.0007s0365
OG0007139	Stapi.0317s0021	Caamp.1033s0981
OG0007139	Stapi.0449s0013	Caamp.0007s0370
OG0007140	Stapi.0338s0008	Caamp.1033s0987
OG0007140	Stapi.7477s0001	Caamp.0007s0375
OG0007141	Stapi.0338s0007	Caamp.1033s0988
OG0007142	Stapi.1688s0002	Caamp.1033s0990
OG0007142	Stapi.8709s0002	Caamp.0007s0384
OG0007143	Stapi.1010s0006	Caamp.1033s0995
OG0007144	Stapi.1953s0001	Caamp.1033s1001
OG0007145	Stapi.1165s0008	Caamp.1033s1033, Caamp.0008s0003
OG0007146	Stapi.3544s0006, Stapi.1732s0002	Caamp.1033s1038
OG0007146	Stapi.1165s0002	Caamp.0008s0011
OG0007147	Stapi.0783s0006	Caamp.1033s1043, Caamp.0008s0014
OG0007148	Stapi.0598s0003	Caamp.1033s1048
OG0007148	Stapi.0620s0001	Caamp.0008s0021
OG0007149	Stapi.4663s0003	Caamp.1033s1049, Caamp.0008s0022
OG0007150	Stapi.6833s0003	Caamp.1033s1061, Caamp.0008s0039
OG0007151	Stapi.0020s0017	Caamp.1033s1064
OG0007151	Stapi.0873s0004	Caamp.0008s0042
OG0007152	Stapi.0873s0003	Caamp.0008s0044, Caamp.1033s1066
OG0007153	Stapi.1107s0008	Caamp.1035s0007
OG0007154	Stapi.1107s0006	Caamp.0033s0383, Caamp.1035s0009
OG0007155	Stapi.4024s0006	Caamp.1035s0010, Caamp.0033s0382
OG0007156	Stapi.14066s0003	Caamp.0033s0368
OG0007157	Stapi.1073s0003, Stapi.0172s0010	Caamp.0033s0366, Caamp.1035s0024
OG0007159	Stapi.15596s0001	Caamp.1035s0031
OG0007160	Stapi.0683s0002	Caamp.0033s0340
OG0007161	Stapi.16068s0001	Caamp.0033s0337
OG0007162	Stapi.20154s0001, Stapi.5295s0006	Caamp.0033s0320, Caamp.1035s0069
OG0007163	Stapi.16834s0001	Caamp.1035s0083, Caamp.0033s0313
OG0007165	Stapi.21048s0001	Caamp.1035s0097
OG0007166	Stapi.15129s0001	Caamp.1035s0099, Caamp.0033s0298
OG0007167	Stapi.19904s0001	Caamp.1035s0113
OG0007168	Stapi.28700s0001	Caamp.1035s0119
OG0007169	Stapi.11396s0002	Caamp.1035s0130
OG0007170	Stapi.3755s0004	Caamp.1035s0139, Caamp.0033s0259
OG0007171	Stapi.13102s0001	Caamp.1035s0143, Caamp.0033s0256
OG0007172	Stapi.30592s0001	Caamp.0033s0238, Caamp.1035s0168
OG0007173	Stapi.30519s0001	Caamp.0033s0224, Caamp.1035s0187
OG0007174	Stapi.26564s0001	Caamp.1035s0196, Caamp.0033s0217
OG0007175	Stapi.6362s0001	Caamp.1035s0205
OG0007176	Stapi.11551s0001	Caamp.1035s0207, Caamp.0033s0204
OG0007177	Stapi.5900s0002	Caamp.0033s0199
OG0007178	Stapi.29764s0001	Caamp.1035s0214
OG0007179	Stapi.2884s0011, Stapi.2884s0012	Caamp.0033s0186, Caamp.1035s0223
OG0007180	Stapi.2884s0003	Caamp.0033s0182, Caamp.1035s0228
OG0007181	Stapi.8148s0002	Caamp.0033s0173
OG0007182	Stapi.6566s0002	Caamp.0033s0169, Caamp.1035s0237
OG0007183	Stapi.6566s0003	Caamp.0033s0168
OG0007184	Stapi.13420s0001	Caamp.0033s0160, Caamp.1035s0247
OG0007185	Stapi.9318s0003	Caamp.0033s0155, Caamp.1035s0253
OG0007186	Stapi.14004s0002	Caamp.0033s0153
OG0007186	Stapi.9736s0001	Caamp.1035s0255
OG0007187	Stapi.14004s0001	Caamp.0033s0150
OG0007188	Stapi.12237s0001	Caamp.0033s0146
OG0007189	Stapi.12237s0002	Caamp.0033s0145
OG0007190	Stapi.4165s0002	Caamp.1035s0264
OG0007191	Stapi.18582s0001	Caamp.1035s0265, Caamp.0033s0140
OG0007192	Stapi.4165s0004	Caamp.1035s0266, Caamp.0033s0137
OG0007193	Stapi.9493s0001	Caamp.0033s0131, Caamp.1035s0272
OG0007194	Stapi.0926s0014	Caamp.0033s0123, Caamp.1035s0281
OG0007195	Stapi.4297s0003	Caamp.0033s0108
OG0007196	Stapi.4297s0005, Stapi.10969s0001	Caamp.0033s0105
OG0007197	Stapi.10884s0001	Caamp.0033s0102
OG0007198	Stapi.14749s0002	Caamp.1035s0306, Caamp.0033s0100
OG0007199	Stapi.4546s0005	Caamp.0033s0091
OG0007200	Stapi.9474s0003, Stapi.8084s0001	Caamp.1035s0313, Caamp.0033s0088
OG0007201	Stapi.7710s0002	Caamp.1035s0314
OG0007202	Stapi.26268s0001	Caamp.0033s0086
OG0007202	Stapi.7710s0003	Caamp.1035s0315
OG0007203	Stapi.7710s0004	Caamp.0033s0085, Caamp.1035s0316
OG0007204	Stapi.11984s0001	Caamp.0033s0081, Caamp.1035s0321
OG0007205	Stapi.4744s0002	Caamp.0033s0073, Caamp.1035s0330
OG0007206	Stapi.11806s0002	Caamp.1035s0334, Caamp.0033s0070
OG0007207	Stapi.11806s0001	Caamp.1035s0335, Caamp.0033s0069
OG0007208	Stapi.18218s0001	Caamp.1035s0344
OG0007209	Stapi.7137s0002	Caamp.1035s0345
OG0007210	Stapi.14256s0001	Caamp.0005s0299
OG0007211	Stapi.10113s0003	Caamp.0033s0050, Caamp.1035s0350
OG0007212	Stapi.0208s0020	Caamp.1035s0352
OG0007213	Stapi.4346s0002	Caamp.0033s0034, Caamp.1035s0366
OG0007214	Stapi.14012s0003, Stapi.16476s0001	Caamp.0033s0031, Caamp.1035s0368
OG0007215	Stapi.12641s0001	Caamp.1035s0371, Caamp.0033s0028
OG0007216	Stapi.4549s0006	Caamp.0033s0026
OG0007216	Stapi.30641s0001	Caamp.1035s0373
OG0007217	Stapi.2835s0010	Caamp.1035s0376
OG0007217	Stapi.4549s0004	Caamp.0033s0024
OG0007218	Stapi.4915s0002	Caamp.0033s0011, Caamp.1035s0389
OG0007219	Stapi.14794s0001	Caamp.1035s0413
OG0007220	Stapi.1077s0005	Caamp.1035s0414, Caamp.0097s0315
OG0007221	Stapi.2553s0002	Caamp.1035s0422
OG0007222	Stapi.4188s0001	Caamp.1035s0425, Caamp.0120s0992
OG0007223	Stapi.4188s0005	Caamp.0120s0987, Caamp.1035s0430
OG0007224	Stapi.6925s0004	Caamp.0120s0986, Caamp.1035s0431
OG0007225	Stapi.10083s0003	Caamp.1035s0445, Caamp.0120s0976
OG0007226	Stapi.8584s0001	Caamp.1035s0453
OG0007226	Stapi.3009s0007	Caamp.0120s0969
OG0007227	Stapi.3009s0002	Caamp.1035s0460, Caamp.0120s0964
OG0007228	Stapi.1990s0012	Caamp.0120s0959, Caamp.1035s0464
OG0007229	Stapi.1990s0003	Caamp.0120s0950, Caamp.1035s0474
OG0007230	Stapi.1872s0003	Caamp.0120s0945, Caamp.1035s0483
OG0007232	Stapi.9957s0001	Caamp.1035s0496
OG0007233	Stapi.3459s0006	Caamp.1035s0499, Caamp.0120s0927
OG0007234	Stapi.10248s0002	Caamp.1035s0503
OG0007235	Stapi.1772s0005, Stapi.1638s0008	Caamp.1035s0517, Caamp.0120s0791
OG0007236	Stapi.1772s0003, Stapi.1638s0005	Caamp.1035s0519
OG0007237	Stapi.1638s0006	Caamp.1035s0520
OG0007237	Stapi.1772s0002	Caamp.0120s0795
OG0007238	Stapi.1638s0004	Caamp.0120s0797, Caamp.1035s0521
OG0007239	Stapi.3376s0001	Caamp.0120s0810, Caamp.1035s0529
OG0007240	Stapi.13912s0001	Caamp.1035s0533, Caamp.0120s0814
OG0007241	Stapi.3376s0006	Caamp.1035s0534
OG0007242	Stapi.10172s0002	Caamp.1035s0535
OG0007243	Stapi.15060s0002	Caamp.1035s0543
OG0007244	Stapi.2134s0004	Caamp.1035s0548, Caamp.0120s0836
OG0007245	Stapi.6518s0004	Caamp.1035s0549
OG0007246	Stapi.6518s0002	Caamp.1035s0551
OG0007246	Stapi.2134s0001	Caamp.0120s0840
OG0007247	Stapi.6518s0001, Stapi.0722s0001	Caamp.0120s0841, Caamp.1035s0552
OG0007248	Stapi.0722s0007	Caamp.1035s0556, Caamp.0120s0845
OG0007249	Stapi.1652s0007, Stapi.1652s0008	Caamp.1035s0558, Caamp.0120s0847
OG0007250	Stapi.1652s0005	Caamp.1035s0561, Caamp.0120s0851
OG0007251	Stapi.8429s0001	Caamp.1035s0567, Caamp.0120s0855
OG0007252	Stapi.2058s0003	Caamp.1035s0570
OG0007252	Stapi.4610s0002	Caamp.0120s0858
OG0007253	Stapi.4610s0008	Caamp.0120s0865
OG0007253	Stapi.2058s0010	Caamp.1035s0576
OG0007254	Stapi.8969s0002	Caamp.1035s0581
OG0007255	Stapi.9390s0001	Caamp.1035s0587, Caamp.0120s0876
OG0007256	Stapi.10646s0001	Caamp.1035s0591
OG0007257	Stapi.10646s0004	Caamp.0120s0880, Caamp.1035s0594
OG0007258	Stapi.4052s0001	Caamp.0120s0885
OG0007259	Stapi.4052s0002	Caamp.0120s0887
OG0007259	Stapi.3046s0001	Caamp.1035s0601
OG0007260	Stapi.3046s0003	Caamp.1035s0602
OG0007261	Stapi.3046s0008	Caamp.1035s0609
OG0007261	Stapi.6835s0003	Caamp.0120s0897
OG0007262	Stapi.3046s0009	Caamp.1035s0610
OG0007262	Stapi.6835s0002	Caamp.0120s0898
OG0007263	Stapi.13137s0002, Stapi.12355s0002	Caamp.0120s0903, Caamp.1035s0617
OG0007264	Stapi.8226s0001	Caamp.0120s0908, Caamp.1035s0622
OG0007266	Stapi.14463s0001	Caamp.0120s0783, Caamp.1035s0634
OG0007267	Stapi.5607s0001	Caamp.0275s0045, Caamp.0120s0781, Caamp.1035s0636
OG0007268	Stapi.6345s0002	Caamp.1035s0639
OG0007269	Stapi.7565s0002	Caamp.1035s0648
OG0007269	Stapi.3089s0006	Caamp.0120s0766
OG0007270	Stapi.7069s0002	Caamp.1035s0650, Caamp.0120s0758
OG0007271	Stapi.5391s0003, Stapi.0931s0010	Caamp.1035s0664, Caamp.0120s0744
OG0007272	Stapi.0931s0004	Caamp.1035s0668
OG0007273	Stapi.3341s0004	Caamp.1035s0681, Caamp.0120s0731
OG0007275	Stapi.9275s0001, Stapi.0579s0001	Caamp.0120s0718, Caamp.1035s0692
OG0007276	Stapi.3572s0002	Caamp.0120s0709, Caamp.1035s0699
OG0007277	Stapi.0789s0010	Caamp.1035s0702
OG0007278	Stapi.0789s0012	Caamp.1035s0704
OG0007278	Stapi.1479s0006	Caamp.0120s0705
OG0007279	Stapi.4066s0003	Caamp.0120s0699, Caamp.1035s0710
OG0007280	Stapi.6462s0001	Caamp.1035s0715
OG0007281	Stapi.2876s0007	Caamp.1035s0721
OG0007282	Stapi.10184s0002	Caamp.1035s0733
OG0007282	Stapi.3621s0004	Caamp.0120s0675
OG0007283	Stapi.1553s0011	Caamp.0120s0667, Caamp.1035s0740
OG0007284	Stapi.8128s0001	Caamp.1035s0757
OG0007284	Stapi.9981s0002	Caamp.0120s0653
OG0007285	Stapi.5042s0001	Caamp.0120s0645, Caamp.1035s0765
OG0007286	Stapi.5042s0003	Caamp.0120s0642
OG0007287	Stapi.0786s0013	Caamp.1035s0772
OG0007287	Stapi.5042s0006	Caamp.0120s0638
OG0007288	Stapi.0786s0014	Caamp.0120s0637, Caamp.1035s0773
OG0007289	Stapi.0786s0015	Caamp.1035s0774
OG0007290	Stapi.0786s0016	Caamp.1035s0775
OG0007291	Stapi.0786s0019	Caamp.1035s0777
OG0007292	Stapi.0786s0020	Caamp.1035s0778
OG0007293	Stapi.13881s0001	Caamp.0120s0621, Caamp.1035s0785
OG0007294	Stapi.5370s0003	Caamp.1035s0791
OG0007294	Stapi.2123s0009	Caamp.0120s0617
OG0007295	Stapi.2123s0006	Caamp.1035s0794, Caamp.0120s0614
OG0007296	Stapi.2123s0004	Caamp.0120s0612, Caamp.1035s0796
OG0007297	Stapi.2123s0002	Caamp.0120s0609
OG0007298	Stapi.2472s0001	Caamp.1035s0802
OG0007298	Stapi.10894s0001	Caamp.0120s0602
OG0007299	Stapi.2966s0006	Caamp.1035s0812
OG0007299	Stapi.13592s0002	Caamp.0120s0591
