Orthogroup	C_amplexicaulis	S_pinnata
OG0007678	Caamp.1040s0348	Stapi.4552s0002
OG0007679	Caamp.1040s0350, Caamp.1037s0704	Stapi.6862s0001
OG0007680	Caamp.1037s0706	Stapi.8714s0001
OG0007681	Caamp.1040s0368	Stapi.15489s0001
OG0007682	Caamp.1037s0723	Stapi.3773s0002
OG0007683	Caamp.1040s0374, Caamp.1037s0727	Stapi.7083s0003, Stapi.5744s0005, Stapi.13473s0001
OG0007684	Caamp.1037s0737	Stapi.1772s0007
OG0007685	Caamp.1040s0397	Stapi.4323s0002
OG0007685	Caamp.1037s0756	Stapi.6920s0005
OG0007686	Caamp.1037s0758, Caamp.1040s0399	Stapi.4323s0001
OG0007687	Caamp.1037s0760	Stapi.12444s0001
OG0007688	Caamp.1037s0764	Stapi.3348s0005
OG0007689	Caamp.1040s0407	Stapi.6725s0001
OG0007689	Caamp.1037s0766	Stapi.3348s0002
OG0007690	Caamp.1037s0772, Caamp.1040s0413	Stapi.2503s0003
OG0007691	Caamp.1040s0415	Stapi.2503s0005
OG0007692	Caamp.1040s0424, Caamp.1037s0783	Stapi.6290s0003
OG0007693	Caamp.1040s0425, Caamp.1037s0784	Stapi.6290s0004
OG0007694	Caamp.1037s0788	Stapi.6290s0005
OG0007695	Caamp.1037s0790, Caamp.1040s0430	Stapi.10292s0002
OG0007696	Caamp.1040s0434	Stapi.8807s0004
OG0007697	Caamp.1040s0443	Stapi.3098s0004
OG0007697	Caamp.1037s0805	Stapi.11442s0001
OG0007698	Caamp.1037s0814	Stapi.10041s0002
OG0007699	Caamp.1037s0815	Stapi.10041s0001
OG0007699	Caamp.1040s0454	Stapi.24247s0001
OG0007700	Caamp.1037s0821	Stapi.11838s0001
OG0007700	Caamp.1040s0459	Stapi.13662s0001
OG0007701	Caamp.1040s0460, Caamp.1037s0822	Stapi.11838s0002
OG0007702	Caamp.1040s0461, Caamp.1037s0823	Stapi.6847s0005
OG0007703	Caamp.1037s0830, Caamp.1040s0467	Stapi.5294s0001
OG0007704	Caamp.1037s0831, Caamp.1040s0468	Stapi.6238s0001
OG0007705	Caamp.1037s0841	Stapi.5726s0001
OG0007706	Caamp.1037s0842	Stapi.1349s0001
OG0007707	Caamp.1040s0493	Stapi.0525s0008
OG0007709	Caamp.1037s0858, Caamp.1040s0505	Stapi.1029s0015
OG0007710	Caamp.1040s0501, Caamp.1037s0860	Stapi.1029s0013
OG0007711	Caamp.1040s0499, Caamp.1037s0862	Stapi.1029s0011
OG0007712	Caamp.1040s0507, Caamp.1037s0865	Stapi.5470s0001
OG0007713	Caamp.1037s0872	Stapi.3446s0006
OG0007713	Caamp.1040s0514	Stapi.5981s0004
OG0007714	Caamp.1040s0519, Caamp.1037s0883	Stapi.2889s0003
OG0007715	Caamp.1037s0887, Caamp.1040s0523	Stapi.5396s0007
OG0007716	Caamp.1040s0525	Stapi.5396s0005
OG0007716	Caamp.1037s0889	Stapi.3574s0004
OG0007717	Caamp.1040s0533	Stapi.1364s0013
OG0007717	Caamp.1037s0898	Stapi.3549s0002
OG0007718	Caamp.1040s0534	Stapi.4897s0001
OG0007719	Caamp.1040s0539	Stapi.1477s0005
OG0007719	Caamp.1037s0904	Stapi.2339s0009
OG0007720	Caamp.1040s0540	Stapi.1477s0006
OG0007720	Caamp.1037s0905	Stapi.2339s0008
OG0007721	Caamp.1040s0544	Stapi.1755s0001
OG0007722	Caamp.1037s0910	Stapi.2339s0001
OG0007722	Caamp.1040s0546	Stapi.1755s0003
OG0007723	Caamp.1037s0915	Stapi.3470s0003, Stapi.1755s0008
OG0007724	Caamp.1040s0552	Stapi.1755s0010
OG0007725	Caamp.1040s0557, Caamp.1037s0924	Stapi.8389s0001
OG0007726	Caamp.1037s0927, Caamp.1040s0560	Stapi.2369s0002
OG0007727	Caamp.1037s0929	Stapi.2369s0005
OG0007728	Caamp.1040s0583	Stapi.2622s0005
OG0007729	Caamp.1040s0586	Stapi.2622s0003
OG0007729	Caamp.1037s0951	Stapi.2999s0004
OG0007730	Caamp.1037s0952, Caamp.1040s0587	Stapi.2999s0005
OG0007731	Caamp.1040s0590, Caamp.1037s0955	Stapi.2283s0002, Stapi.2622s0001
OG0007732	Caamp.1037s0957, Caamp.1040s0592	Stapi.1307s0013
OG0007733	Caamp.1040s0604	Stapi.28984s0001
OG0007733	Caamp.1037s0969	Stapi.2242s0005
OG0007734	Caamp.1041s0632, Caamp.1040s0607, Caamp.1037s0972	Stapi.2242s0003
OG0007735	Caamp.1040s0609	Stapi.4726s0004
OG0007735	Caamp.1037s0974	Stapi.8096s0001
OG0007736	Caamp.1037s0978	Stapi.0492s0007
OG0007736	Caamp.1040s0611	Stapi.1052s0010
OG0007737	Caamp.1040s0615	Stapi.1052s0007
OG0007737	Caamp.1037s0980	Stapi.0492s0010
OG0007738	Caamp.1040s0616	Stapi.1052s0006
OG0007739	Caamp.1040s0619, Caamp.1037s0984	Stapi.1052s0004
OG0007740	Caamp.1037s0990, Caamp.1040s0625	Stapi.11483s0001
OG0007741	Caamp.1037s0992, Caamp.1040s0627	Stapi.20014s0001
OG0007742	Caamp.1040s0628, Caamp.1037s0993	Stapi.3031s0003
OG0007743	Caamp.1040s0632	Stapi.6405s0001
OG0007744	Caamp.1040s0633, Caamp.1037s0999	Stapi.5313s0002
OG0007745	Caamp.1037s1001	Stapi.5313s0004
OG0007745	Caamp.1040s0635	Stapi.7848s0003
OG0007746	Caamp.1037s1007	Stapi.5296s0001
OG0007746	Caamp.1040s0640	Stapi.6760s0002, Stapi.9759s0001
OG0007747	Caamp.1037s1009, Caamp.1040s0642	Stapi.5296s0003
OG0007748	Caamp.1040s0646, Caamp.1037s1015	Stapi.5409s0004
OG0007749	Caamp.1040s0647	Stapi.2865s0003
OG0007750	Caamp.1040s0649	Stapi.2865s0001
OG0007751	Caamp.1037s1021	Stapi.3635s0002
OG0007751	Caamp.1040s0651	Stapi.9865s0001
OG0007752	Caamp.1040s0655, Caamp.1037s1025	Stapi.3635s0005
OG0007753	Caamp.1037s1027	Stapi.4256s0008
OG0007753	Caamp.1040s0657	Stapi.2479s0011
OG0007754	Caamp.1040s0660, Caamp.1037s1031	Stapi.4256s0004
OG0007755	Caamp.1037s1035	Stapi.1198s0001, Stapi.2147s0001
OG0007756	Caamp.1040s0668	Stapi.2147s0002
OG0007758	Caamp.1040s0680	Stapi.3244s0002
OG0007759	Caamp.1040s0689	Stapi.2462s0008
OG0007760	Caamp.1037s1061	Stapi.2481s0001
OG0007761	Caamp.1037s1066, Caamp.1040s0697	Stapi.1949s0005
OG0007762	Caamp.1040s0698, Caamp.1037s1067	Stapi.1949s0004
OG0007763	Caamp.1037s1069, Caamp.1040s0700	Stapi.5692s0001
OG0007764	Caamp.1040s0706	Stapi.0521s0001
OG0007765	Caamp.1037s1077	Stapi.4782s0001
OG0007765	Caamp.1040s0710	Stapi.2328s0007
OG0007766	Caamp.1037s1079	Stapi.4782s0003
OG0007766	Caamp.1040s0712	Stapi.2328s0006
OG0007767	Caamp.1037s1081, Caamp.1040s0714	Stapi.4782s0005, Stapi.5081s0003
OG0007768	Caamp.1040s0715	Stapi.5081s0004
OG0007768	Caamp.1037s1082	Stapi.4782s0007
OG0007769	Caamp.1040s0716	Stapi.5081s0005
OG0007769	Caamp.1037s1083	Stapi.4782s0008
OG0007770	Caamp.1037s1092, Caamp.1040s0726	Stapi.10149s0002
OG0007771	Caamp.1040s0727	Stapi.10149s0001
OG0007772	Caamp.1040s0728, Caamp.1037s1095	Stapi.1425s0007
OG0007773	Caamp.1040s0730	Stapi.2490s0003
OG0007773	Caamp.1037s1097	Stapi.1425s0008
OG0007774	Caamp.1037s1117	Stapi.1595s0002
OG0007774	Caamp.1040s0752	Stapi.1757s0011
OG0007775	Caamp.1040s0760, Caamp.1037s1125	Stapi.1595s0011
OG0007776	Caamp.1037s1128, Caamp.1040s0762	Stapi.1595s0014, Stapi.2021s0002
OG0007777	Caamp.1040s0765	Stapi.2021s0006
OG0007777	Caamp.1037s1130	Stapi.0532s0002
OG0007778	Caamp.1037s1132	Stapi.0532s0004
OG0007778	Caamp.1040s0767	Stapi.2021s0007
OG0007779	Caamp.1037s1134	Stapi.0532s0006
OG0007779	Caamp.1040s0769	Stapi.2021s0009
OG0007780	Caamp.1040s0770, Caamp.1037s1135	Stapi.0532s0007
OG0007781	Caamp.1037s1149, Caamp.1040s0785	Stapi.3598s0006
OG0007782	Caamp.1040s0788	Stapi.0032s0078
OG0007783	Caamp.1040s0793, Caamp.1037s1157	Stapi.0495s0008
OG0007784	Caamp.1037s1158, Caamp.1040s0795	Stapi.0495s0007
OG0007785	Caamp.1040s0801	Stapi.0032s0068
OG0007785	Caamp.1037s1163	Stapi.0495s0004
OG0007786	Caamp.1040s0807	Stapi.5239s0001
OG0007786	Caamp.1037s1169	Stapi.0583s0001
OG0007787	Caamp.1040s0810	Stapi.1685s0001
OG0007787	Caamp.1037s1172	Stapi.3424s0006
OG0007788	Caamp.1040s0812	Stapi.1685s0003
OG0007789	Caamp.1037s1177	Stapi.7339s0003
OG0007790	Caamp.1040s0912, Caamp.1037s1181	Stapi.0558s0008
OG0007791	Caamp.1040s0911, Caamp.1037s1182	Stapi.0558s0009
OG0007792	Caamp.1040s0908	Stapi.3665s0005
OG0007793	Caamp.1037s1186, Caamp.1040s0906	Stapi.0889s0003
OG0007794	Caamp.1037s1189	Stapi.1013s0009, Stapi.0558s0011, Stapi.10439s0001, Stapi.0889s0005
OG0007795	Caamp.1037s1190, Caamp.1040s0902	Stapi.0790s0021
OG0007796	Caamp.1037s1192	Stapi.0790s0018
OG0007797	Caamp.1037s1194, Caamp.1040s0894	Stapi.0790s0015
OG0007798	Caamp.1037s1201	Stapi.0790s0007
OG0007799	Caamp.1037s1203	Stapi.0790s0005
OG0007800	Caamp.1040s0886	Stapi.0790s0004
OG0007801	Caamp.1037s1209	Stapi.5527s0002
OG0007801	Caamp.1040s0880	Stapi.2345s0002
OG0007802	Caamp.1037s1217	Stapi.6995s0002
OG0007803	Caamp.1040s0870	Stapi.1555s0008, Stapi.13609s0001
OG0007804	Caamp.1040s0859	Stapi.4800s0001
OG0007804	Caamp.1037s1229	Stapi.1130s0009
OG0007805	Caamp.1040s0838, Caamp.1037s1238	Stapi.0444s0022
OG0007806	Caamp.1040s0831	Stapi.0924s0002
OG0007807	Caamp.1037s1244	Stapi.0444s0015
OG0007807	Caamp.1040s0830	Stapi.0924s0003
OG0007808	Caamp.1040s0825	Stapi.0924s0009
OG0007809	Caamp.1037s1261, Caamp.1040s0921	Stapi.1003s0014, Stapi.2139s0001
OG0007810	Caamp.1040s0923, Caamp.1037s1263	Stapi.0799s0003
OG0007811	Caamp.1040s0927	Stapi.0799s0009
OG0007812	Caamp.1040s0934, Caamp.1037s1271	Stapi.1098s0004
OG0007813	Caamp.1037s1272	Stapi.3524s0001, Stapi.1098s0003
OG0007814	Caamp.1037s1274	Stapi.15467s0001, Stapi.1531s0011
OG0007815	Caamp.1037s1275	Stapi.1098s0001
OG0007815	Caamp.1040s0943	Stapi.13876s0001
OG0007816	Caamp.1040s0944	Stapi.4710s0002
OG0007816	Caamp.1037s1276	Stapi.6281s0001
OG0007817	Caamp.1040s0948	Stapi.1169s0004
OG0007818	Caamp.1040s0954, Caamp.1037s1284	Stapi.1169s0009
OG0007819	Caamp.1040s0958	Stapi.0230s0001
OG0007819	Caamp.1037s1287	Stapi.2705s0001
OG0007820	Caamp.1040s0960	Stapi.7687s0002
OG0007820	Caamp.1037s1293	Stapi.0575s0018
OG0007821	Caamp.1037s1297	Stapi.0575s0024, Stapi.4470s0004
OG0007822	Caamp.1037s1299	Stapi.4470s0002
OG0007823	Caamp.1037s1301	Stapi.0210s0030, Stapi.3901s0004
OG0007824	Caamp.1037s1304	Stapi.3901s0001
OG0007825	Caamp.1040s0974	Stapi.0210s0018
OG0007826	Caamp.1037s1319, Caamp.1040s0987	Stapi.4864s0005
OG0007827	Caamp.1040s0989	Stapi.0911s0005
OG0007827	Caamp.1037s1321	Stapi.4864s0003
OG0007828	Caamp.1040s0991	Stapi.0911s0007
OG0007830	Caamp.1037s1334, Caamp.1040s1001	Stapi.3105s0001
OG0007831	Caamp.1040s1004	Stapi.2177s0008
OG0007832	Caamp.1037s1340, Caamp.1040s1008	Stapi.1175s0005
OG0007834	Caamp.1040s1027, Caamp.1037s1365	Stapi.6527s0001
OG0007835	Caamp.1040s1028, Caamp.1037s1366	Stapi.11965s0001, Stapi.0400s0002
OG0007836	Caamp.1040s1030	Stapi.0400s0003
OG0007836	Caamp.1037s1369	Stapi.10429s0001
OG0007837	Caamp.1037s1373	Stapi.1241s0001
OG0007837	Caamp.1040s1034	Stapi.0400s0006
OG0007838	Caamp.1037s1377	Stapi.1241s0003
OG0007838	Caamp.1040s1036	Stapi.0400s0008
OG0007839	Caamp.1040s1037	Stapi.0400s0009
OG0007840	Caamp.1037s1380, Caamp.1040s1041	Stapi.5883s0001
OG0007841	Caamp.1037s1383	Stapi.3323s0006
OG0007841	Caamp.1040s1044	Stapi.0400s0014
OG0007842	Caamp.1040s1045	Stapi.0400s0015
OG0007842	Caamp.1037s1384	Stapi.3323s0005
OG0007843	Caamp.1040s1046	Stapi.0400s0016
OG0007843	Caamp.1037s1385	Stapi.3323s0004
OG0007844	Caamp.1037s1386	Stapi.3323s0003
OG0007844	Caamp.1040s1047	Stapi.0400s0018
OG0007845	Caamp.1040s1052	Stapi.4440s0003
OG0007846	Caamp.1037s1394	Stapi.1173s0001
OG0007846	Caamp.1040s1057	Stapi.0437s0015
OG0007847	Caamp.1040s1058	Stapi.0437s0014
OG0007847	Caamp.1037s1395	Stapi.4075s0002
OG0007848	Caamp.1040s1071	Stapi.3510s0003
OG0007848	Caamp.1037s1406	Stapi.3410s0002
OG0007849	Caamp.1037s1407	Stapi.3410s0001
OG0007849	Caamp.1040s1072	Stapi.3510s0004
OG0007850	Caamp.1040s1075, Caamp.1037s1410	Stapi.5049s0003
OG0007852	Caamp.1040s1083	Stapi.0563s0017
OG0007852	Caamp.1037s1420	Stapi.0823s0010
OG0007853	Caamp.1040s1087, Caamp.1037s1426	Stapi.0823s0004
OG0007854	Caamp.1040s1091	Stapi.1153s0005
OG0007855	Caamp.1040s1095, Caamp.1037s1434	Stapi.1547s0001
OG0007856	Caamp.1037s1440, Caamp.1040s1104	Stapi.0386s0016
OG0007857	Caamp.0093s0148	Stapi.9345s0003, Stapi.9345s0005
OG0007857	Caamp.1037s1449, Caamp.1040s1112	Stapi.1308s0005
OG0007858	Caamp.1040s1115, Caamp.1037s1450	Stapi.1695s0004
OG0007859	Caamp.1037s1451	Stapi.1695s0006
OG0007860	Caamp.1040s1126	Stapi.4582s0002
OG0007861	Caamp.1037s1464	Stapi.3558s0002
OG0007862	Caamp.1037s1467	Stapi.6173s0002
OG0007862	Caamp.1040s1136	Stapi.1392s0008
OG0007863	Caamp.1037s1468	Stapi.6173s0001
OG0007864	Caamp.1037s1478	Stapi.3179s0009
OG0007864	Caamp.1040s1144	Stapi.6989s0003
OG0007865	Caamp.1040s1145, Caamp.1037s1479	Stapi.3179s0010, Stapi.6989s0002
OG0007866	Caamp.1037s1480, Caamp.1040s1146	Stapi.6989s0001
OG0007867	Caamp.1040s1154, Caamp.1037s1489	Stapi.8260s0002
OG0007868	Caamp.1040s1161	Stapi.4533s0007
OG0007868	Caamp.1037s1499	Stapi.3846s0001
OG0007869	Caamp.1037s1500	Stapi.3846s0002
OG0007869	Caamp.1040s1162	Stapi.4533s0006
OG0007870	Caamp.1037s1501	Stapi.3846s0003
OG0007870	Caamp.1040s1163	Stapi.4533s0005
OG0007871	Caamp.1040s1165	Stapi.4533s0002
OG0007871	Caamp.1037s1503	Stapi.3846s0005
OG0007872	Caamp.1040s1172, Caamp.1037s1509	Stapi.0257s0014
OG0007873	Caamp.1037s1512	Stapi.0257s0009
OG0007873	Caamp.1040s1174	Stapi.5032s0002
OG0007874	Caamp.1037s1515, Caamp.1040s1177	Stapi.0257s0004
OG0007875	Caamp.1037s1516	Stapi.0257s0003
OG0007876	Caamp.1040s1180	Stapi.3120s0004
OG0007876	Caamp.1037s1519	Stapi.0257s0001
OG0007877	Caamp.1037s1525	Stapi.5557s0004, Stapi.0985s0004
OG0007878	Caamp.1040s1184	Stapi.5557s0005
OG0007878	Caamp.1037s1526	Stapi.0985s0005
OG0007879	Caamp.1040s1185	Stapi.0928s0009, Stapi.1208s0002
OG0007880	Caamp.1037s1529, Caamp.1040s1187	Stapi.1208s0004
OG0007881	Caamp.1037s1530, Caamp.1040s1188	Stapi.1208s0007
OG0007882	Caamp.1040s1192	Stapi.8439s0001
OG0007883	Caamp.1037s1540	Stapi.0658s0011
OG0007884	Caamp.1040s1216, Caamp.1037s1557	Stapi.1611s0002
OG0007885	Caamp.1037s1558	Stapi.0290s0019
OG0007885	Caamp.1040s1218	Stapi.1401s0008
OG0007886	Caamp.1040s1230	Stapi.6737s0004
OG0007886	Caamp.1037s1568	Stapi.0729s0004
OG0007887	Caamp.1037s1573, Caamp.1040s1232	Stapi.0800s0002
OG0007888	Caamp.1037s1574	Stapi.6916s0001
OG0007888	Caamp.1040s1236	Stapi.0800s0008
OG0007889	Caamp.1037s1575	Stapi.6916s0002
OG0007889	Caamp.1040s1237	Stapi.0800s0009
OG0007890	Caamp.1037s1591, Caamp.1040s1256	Stapi.1183s0006
OG0007891	Caamp.1040s1260	Stapi.0304s0002
OG0007891	Caamp.1037s1594	Stapi.1183s0004
OG0007892	Caamp.1037s1597, Caamp.1040s1262	Stapi.0304s0004
OG0007893	Caamp.1040s1265	Stapi.0304s0007
OG0007893	Caamp.1037s1600	Stapi.4817s0005
OG0007894	Caamp.1040s1270	Stapi.0353s0008
OG0007894	Caamp.1037s1605	Stapi.2782s0002
OG0007895	Caamp.1040s1272	Stapi.0353s0003
OG0007895	Caamp.1037s1607	Stapi.0269s0022
OG0007896	Caamp.1037s1608	Stapi.0269s0021
OG0007896	Caamp.1040s1273	Stapi.0353s0001
OG0007897	Caamp.1040s1275	Stapi.3180s0002
OG0007897	Caamp.1037s1610	Stapi.0269s0016
OG0007898	Caamp.1040s1282, Caamp.1037s1620	Stapi.0104s0017
OG0007899	Caamp.1037s1625, Caamp.1040s1284	Stapi.0057s0010
OG0007900	Caamp.1040s1285	Stapi.0057s0011
OG0007900	Caamp.1037s1626	Stapi.0753s0012
OG0007901	Caamp.1037s1627, Caamp.1040s1286	Stapi.0753s0011, Stapi.0057s0012
OG0007902	Caamp.1037s1635, Caamp.1040s1299	Stapi.0065s0030
OG0007903	Caamp.1040s1330	Stapi.0297s0023, Stapi.0079s0018
OG0007904	Caamp.1037s1655	Stapi.0755s0007
OG0007904	Caamp.1040s1328	Stapi.0123s0022
OG0007905	Caamp.1037s1666	Stapi.0464s0002
OG0007905	Caamp.1040s1317	Stapi.0023s0018
OG0007906	Caamp.0007s0552, Caamp.1040s1465, Caamp.0064s0329, Caamp.1037s1676, Caamp.0058s0044	Stapi.15094s0001, Stapi.0391s0018
OG0007907	Caamp.1037s1696, Caamp.1040s1357	Stapi.0050s0018
OG0007908	Caamp.1037s1723	Stapi.0032s0020
OG0007909	Caamp.1040s1370	Stapi.0032s0033
OG0007909	Caamp.1037s1728	Stapi.0489s0005
OG0007910	Caamp.1040s1371	Stapi.0123s0015
OG0007910	Caamp.1037s1730	Stapi.0489s0006
OG0007911	Caamp.1037s1738, Caamp.1040s1381	Stapi.0123s0004
OG0007912	Caamp.1037s1746, Caamp.1040s1426	Stapi.11956s0001, Stapi.5164s0004
OG0007913	Caamp.1037s1756	Stapi.1587s0001
OG0007913	Caamp.1040s1483	Stapi.0031s0044, Stapi.13855s0001, Stapi.3795s0001, Stapi.0331s0010
OG0007914	Caamp.1040s1476, Caamp.1037s1761	Stapi.0657s0001
OG0007915	Caamp.1037s1770, Caamp.1040s1504	Stapi.0941s0003, Stapi.0415s0003
OG0007916	Caamp.1038s0001	Stapi.2832s0001
OG0007917	Caamp.1038s0003	Stapi.2832s0003
OG0007917	Caamp.1041s1433	Stapi.3911s0001
OG0007918	Caamp.1038s0005, Caamp.1041s1431	Stapi.2832s0005
OG0007919	Caamp.1041s1420, Caamp.1038s0016	Stapi.0857s0004
OG0007920	Caamp.1038s0018, Caamp.1041s1418	Stapi.11306s0001
OG0007921	Caamp.1041s1413, Caamp.1038s0022	Stapi.5774s0005
OG0007922	Caamp.1038s0028, Caamp.1041s1406	Stapi.8135s0002
OG0007923	Caamp.1041s1405	Stapi.8135s0003
OG0007923	Caamp.1038s0029	Stapi.5645s0003
OG0007924	Caamp.1038s0033	Stapi.4312s0002
OG0007924	Caamp.1041s1402	Stapi.3060s0003
OG0007925	Caamp.1038s0035	Stapi.4312s0004
OG0007925	Caamp.1041s1400	Stapi.3060s0001
OG0007926	Caamp.1041s1398	Stapi.3131s0003, Stapi.3131s0002
OG0007927	Caamp.1041s1395, Caamp.1038s0039	Stapi.3535s0007
OG0007928	Caamp.1038s0041	Stapi.3535s0005
OG0007928	Caamp.1041s1393	Stapi.3131s0006
OG0007929	Caamp.1041s1392	Stapi.3131s0007
OG0007929	Caamp.1038s0042	Stapi.3535s0004
OG0007930	Caamp.1038s0043, Caamp.1041s1391	Stapi.3535s0003
OG0007931	Caamp.1038s0047	Stapi.3770s0004
OG0007931	Caamp.1041s1386	Stapi.4941s0004
OG0007932	Caamp.1041s1380	Stapi.2524s0003
OG0007932	Caamp.1038s0053	Stapi.2976s0008
OG0007933	Caamp.1038s0056	Stapi.2976s0004
OG0007933	Caamp.1041s1377	Stapi.2524s0005
OG0007934	Caamp.1041s1373	Stapi.2524s0009
OG0007934	Caamp.1038s0059	Stapi.0995s0003
OG0007935	Caamp.1038s0061, Caamp.1041s1371	Stapi.1947s0001, Stapi.0995s0005
OG0007936	Caamp.1041s1351, Caamp.1038s0081	Stapi.4243s0004
OG0007937	Caamp.1041s1350	Stapi.0947s0004
OG0007937	Caamp.1038s0082	Stapi.4243s0003
OG0007938	Caamp.1038s0088	Stapi.2351s0015
OG0007938	Caamp.1041s1344	Stapi.0947s0016
OG0007939	Caamp.1038s0089	Stapi.2351s0014
OG0007939	Caamp.1041s1343	Stapi.0947s0017
OG0007940	Caamp.1041s1339	Stapi.4664s0002
OG0007940	Caamp.1038s0092	Stapi.2351s0009
OG0007941	Caamp.1041s1338	Stapi.4664s0001
OG0007941	Caamp.1038s0093	Stapi.2351s0008
OG0007942	Caamp.1038s0095	Stapi.2351s0006
OG0007942	Caamp.1041s1336	Stapi.1270s0002
OG0007943	Caamp.1038s0099	Stapi.2351s0002
OG0007943	Caamp.1041s1332	Stapi.0662s0003
OG0007944	Caamp.1038s0102, Caamp.1041s1329	Stapi.0662s0007
OG0007945	Caamp.1038s0108, Caamp.1041s1323	Stapi.0662s0013
OG0007947	Caamp.1038s0110	Stapi.7149s0001
OG0007947	Caamp.1041s1321	Stapi.0662s0016
OG0007948	Caamp.1038s0112	Stapi.7149s0003
OG0007948	Caamp.1041s1320	Stapi.0662s0018
OG0007949	Caamp.1038s0113	Stapi.0782s0001
OG0007949	Caamp.1041s1318	Stapi.0662s0019
OG0007950	Caamp.1041s1317	Stapi.0662s0020
OG0007950	Caamp.1038s0114	Stapi.0782s0002
OG0007951	Caamp.1038s0116	Stapi.0782s0004
OG0007951	Caamp.1041s1315	Stapi.0662s0022
OG0007952	Caamp.1038s0119, Caamp.1041s1312	Stapi.0851s0029, Stapi.0782s0008
OG0007953	Caamp.1038s0120	Stapi.0782s0009
OG0007953	Caamp.1041s1311	Stapi.0851s0028
OG0007954	Caamp.1041s1310, Caamp.1038s0121	Stapi.0782s0010
OG0007955	Caamp.1038s0122, Caamp.1041s1309	Stapi.0851s0027
OG0007956	Caamp.1038s0127	Stapi.0782s0015
OG0007956	Caamp.1041s1304	Stapi.0851s0020
OG0007957	Caamp.1038s0131	Stapi.0782s0019
OG0007958	Caamp.1041s1299, Caamp.1038s0132	Stapi.0782s0020, Stapi.0851s0013
OG0007959	Caamp.1038s0133	Stapi.0782s0021
OG0007959	Caamp.1041s1298	Stapi.0851s0012
OG0007960	Caamp.1038s0134, Caamp.1041s1297	Stapi.0851s0011, Stapi.0782s0022
OG0007961	Caamp.1041s1294	Stapi.0851s0008
OG0007961	Caamp.1038s0137	Stapi.0782s0025
OG0007962	Caamp.1041s1292, Caamp.1038s0139	Stapi.0782s0026
OG0007963	Caamp.1038s0143, Caamp.1041s1289	Stapi.0851s0005, Stapi.3277s0006
OG0007964	Caamp.1038s0144	Stapi.3277s0005
OG0007964	Caamp.1041s1288	Stapi.0851s0004
OG0007965	Caamp.1041s1280, Caamp.1038s0151	Stapi.1809s0003
OG0007966	Caamp.1041s1279	Stapi.2513s0009
OG0007966	Caamp.1038s0152	Stapi.1809s0004
OG0007967	Caamp.1038s0153	Stapi.1809s0005
OG0007967	Caamp.1041s1278	Stapi.2513s0008
OG0007968	Caamp.1038s0154, Caamp.1041s1277	Stapi.1809s0006
OG0007969	Caamp.1041s1275	Stapi.2513s0003
OG0007969	Caamp.1038s0157	Stapi.1809s0009
OG0007970	Caamp.1041s1267	Stapi.1306s0010
OG0007971	Caamp.1041s1266	Stapi.1306s0011
OG0007971	Caamp.1038s0165	Stapi.1699s0001
OG0007972	Caamp.1041s1264	Stapi.1306s0012
OG0007973	Caamp.1041s1262, Caamp.1038s0169	Stapi.1699s0003
OG0007974	Caamp.1041s1258	Stapi.8093s0003
OG0007975	Caamp.1038s0175, Caamp.0095s1391	Stapi.4182s0009, Stapi.3700s0007
OG0007976	Caamp.1041s1243, Caamp.1038s0184	Stapi.13371s0001
OG0007977	Caamp.1038s0186	Stapi.0373s0003
OG0007978	Caamp.1038s0201, Caamp.1041s1222	Stapi.1737s0008
OG0007979	Caamp.1041s1214	Stapi.3960s0003
OG0007979	Caamp.1038s0209	Stapi.6466s0003
OG0007980	Caamp.1038s0216	Stapi.2446s0005
OG0007980	Caamp.1041s1207	Stapi.0250s0014
OG0007981	Caamp.1038s0223, Caamp.1041s1199	Stapi.0250s0022
OG0007982	Caamp.1038s0237	Stapi.1312s0006
OG0007983	Caamp.1038s0244	Stapi.5244s0001
OG0007983	Caamp.1038s0243	Stapi.5244s0002
OG0007984	Caamp.1038s0245, Caamp.1041s1184	Stapi.0512s0015
OG0007985	Caamp.1041s1183	Stapi.8116s0001
OG0007985	Caamp.1038s0246	Stapi.0512s0014
OG0007986	Caamp.1038s0247	Stapi.0512s0013
OG0007987	Caamp.1038s0256	Stapi.7742s0001
OG0007987	Caamp.1041s1173	Stapi.2617s0005
OG0007988	Caamp.1041s1171	Stapi.2617s0003
OG0007989	Caamp.1038s0263	Stapi.4076s0003
OG0007990	Caamp.1038s0273, Caamp.1041s1158	Stapi.11807s0001
OG0007991	Caamp.1038s0282	Stapi.4084s0003
OG0007991	Caamp.1041s1151	Stapi.8092s0003
OG0007992	Caamp.1041s1144	Stapi.5606s0003
OG0007992	Caamp.1038s0289	Stapi.2154s0006
OG0007993	Caamp.1038s0291	Stapi.2154s0008
OG0007993	Caamp.1041s1142	Stapi.5606s0001
OG0007994	Caamp.1038s0292	Stapi.2154s0009
OG0007995	Caamp.1041s1137	Stapi.0224s0016
OG0007996	Caamp.1038s0298	Stapi.1566s0002
OG0007997	Caamp.1038s0299	Stapi.1566s0003
OG0007997	Caamp.1041s1135	Stapi.11005s0002
OG0007998	Caamp.1041s1133, Caamp.1038s0301	Stapi.1566s0005
OG0007999	Caamp.1038s0306, Caamp.1041s1128	Stapi.4604s0005
OG0008000	Caamp.1038s0329	Stapi.1741s0005
OG0008001	Caamp.1041s1097	Stapi.6099s0001
OG0008001	Caamp.1038s0336	Stapi.2689s0011
