og,gene_1,gene_2,C_amplexicaulis,E_salsugineum,S_diversifolius,S_parvula,retained.both,retained.S_div,retained.C_amp,retained.neither,other
196,Sdiv_ptg000005l_0465-R,Sdiv_ptg000004l_0767-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
197,Sdiv_ptg000005l_0466-R,Sdiv_ptg000004l_0768-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
198,Sdiv_ptg000005l_0467-R,Sdiv_ptg000004l_0769-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
199,Sdiv_ptg000005l_0468-R,Sdiv_ptg000004l_0771-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
200,Sdiv_ptg000001l_1028-R,Sdiv_ptg000013l_0968-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
201,Sdiv_ptg000005l_0470-R,Sdiv_ptg000004l_0775-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
202,Sdiv_ptg000005l_0471-R,Sdiv_ptg000004l_0776-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
203,Sdiv_ptg000005l_0472-R,Sdiv_ptg000004l_0777-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
204,Sdiv_ptg000005l_0474-R,Sdiv_ptg000004l_0779-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
205,Sdiv_ptg000005l_0475-R,Sdiv_ptg000004l_0781-R,1,1,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
206,Sdiv_ptg000005l_0478-R,Sdiv_ptg000004l_0784-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
207,Sdiv_ptg000001l_1029-R,Sdiv_ptg000013l_0969-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
208,Sdiv_ptg000005l_0479-R,Sdiv_ptg000004l_0785-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
209,Sdiv_ptg000005l_0480-R,Sdiv_ptg000004l_0786-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
210,Sdiv_ptg000005l_0481-R,Sdiv_ptg000004l_0787-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
211,Sdiv_ptg000005l_0483-R,Sdiv_ptg000004l_0788-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
212,Sdiv_ptg000005l_0484-R,Sdiv_ptg000004l_0790-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
213,Sdiv_ptg000005l_0485-R,Sdiv_ptg000004l_0791-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
214,Sdiv_ptg000005l_0489-R,Sdiv_ptg000004l_0796-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
215,Sdiv_ptg000005l_0490-R,Sdiv_ptg000004l_0797-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
216,Sdiv_ptg000005l_0491-R,Sdiv_ptg000004l_0798-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
217,Sdiv_ptg000005l_0492-R,Sdiv_ptg000004l_0799-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
218,Sdiv_ptg000005l_0493-R,Sdiv_ptg000004l_0800-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
219,Sdiv_ptg000005l_0494-R,Sdiv_ptg000004l_0801-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
220,Sdiv_ptg000005l_0496-R,Sdiv_ptg000004l_0802-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
221,Sdiv_ptg000005l_0497-R,Sdiv_ptg000004l_0803-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
222,Sdiv_ptg000005l_0498-R,Sdiv_ptg000004l_0804-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
223,Sdiv_ptg000001l_1031-R,Sdiv_ptg000013l_0971-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
224,Sdiv_ptg000005l_0499-R,Sdiv_ptg000004l_0805-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
225,Sdiv_ptg000005l_0500-R,Sdiv_ptg000004l_0807-R,0,0,2,0,FALSE,FALSE,FALSE,FALSE,TRUE
226,Sdiv_ptg000005l_0501-R,Sdiv_ptg000004l_0808-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
227,Sdiv_ptg000005l_0502-R,Sdiv_ptg000004l_0809-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
228,Sdiv_ptg000005l_0503-R,Sdiv_ptg000004l_0810-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
229,Sdiv_ptg000005l_0504-R,Sdiv_ptg000004l_0813-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
230,Sdiv_ptg000005l_0506-R,Sdiv_ptg000004l_0816-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
231,Sdiv_ptg000005l_0508-R,Sdiv_ptg000004l_0817-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
232,Sdiv_ptg000001l_1032-R,Sdiv_ptg000013l_0972-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
233,Sdiv_ptg000005l_0509-R,Sdiv_ptg000004l_0818-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
234,Sdiv_ptg000005l_0512-R,Sdiv_ptg000004l_0821-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
235,Sdiv_ptg000005l_0514-R,Sdiv_ptg000004l_0822-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
236,Sdiv_ptg000005l_0515-R,Sdiv_ptg000004l_0823-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
237,Sdiv_ptg000005l_0516-R,Sdiv_ptg000004l_0824-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
238,Sdiv_ptg000005l_0517-R,Sdiv_ptg000004l_0825-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
239,Sdiv_ptg000005l_0518-R,Sdiv_ptg000004l_0827-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
240,Sdiv_ptg000001l_1033-R,Sdiv_ptg000013l_0974-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
241,Sdiv_ptg000005l_0519-R,Sdiv_ptg000004l_0828-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
242,Sdiv_ptg000005l_0520-R,Sdiv_ptg000004l_0829-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
243,Sdiv_ptg000005l_0521-R,Sdiv_ptg000004l_0830-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
244,Sdiv_ptg000005l_0522-R,Sdiv_ptg000004l_0831-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
245,Sdiv_ptg000005l_0523-R,Sdiv_ptg000004l_0832-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
246,Sdiv_ptg000005l_0524-R,Sdiv_ptg000004l_0834-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
247,Sdiv_ptg000005l_0525-R,Sdiv_ptg000004l_0835-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
248,Sdiv_ptg000005l_0526-R,Sdiv_ptg000004l_0836-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
249,Sdiv_ptg000005l_0528-R,Sdiv_ptg000004l_0837-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
250,Sdiv_ptg000005l_0529-R,Sdiv_ptg000004l_0838-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
251,Sdiv_ptg000005l_0530-R,Sdiv_ptg000004l_0839-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
252,Sdiv_ptg000005l_0531-R,Sdiv_ptg000004l_0840-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
253,Sdiv_ptg000005l_0532-R,Sdiv_ptg000004l_0841-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
254,Sdiv_ptg000005l_0533-R,Sdiv_ptg000004l_0844-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
255,Sdiv_ptg000005l_0534-R,Sdiv_ptg000004l_0845-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
256,Sdiv_ptg000005l_0535-R,Sdiv_ptg000004l_0846-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
257,Sdiv_ptg000005l_0537-R,Sdiv_ptg000004l_0847-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
258,Sdiv_ptg000005l_0538-R,Sdiv_ptg000004l_0848-R,2,1,2,0,TRUE,FALSE,FALSE,FALSE,FALSE
259,Sdiv_ptg000001l_1035-R,Sdiv_ptg000013l_0975-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
260,Sdiv_ptg000005l_0539-R,Sdiv_ptg000004l_0849-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
261,Sdiv_ptg000005l_0540-R,Sdiv_ptg000004l_0851-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
262,Sdiv_ptg000005l_0541-R,Sdiv_ptg000004l_0852-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
263,Sdiv_ptg000004l_0856-R,Sdiv_ptg000005l_0542-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
264,Sdiv_ptg000005l_0543-R,Sdiv_ptg000004l_0857-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
265,Sdiv_ptg000005l_0544-R,Sdiv_ptg000004l_0858-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
266,Sdiv_ptg000005l_0545-R,Sdiv_ptg000004l_0860-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
267,Sdiv_ptg000005l_0546-R,Sdiv_ptg000004l_0861-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
268,Sdiv_ptg000005l_0547-R,Sdiv_ptg000004l_0862-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
269,Sdiv_ptg000005l_0548-R,Sdiv_ptg000004l_0863-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
270,Sdiv_ptg000001l_1036-R,Sdiv_ptg000013l_0976-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
271,Sdiv_ptg000005l_0549-R,Sdiv_ptg000004l_0865-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
272,Sdiv_ptg000005l_0550-R,Sdiv_ptg000004l_0866-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
273,Sdiv_ptg000005l_0551-R,Sdiv_ptg000004l_0869-R,1,0,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
274,Sdiv_ptg000005l_0552-R,Sdiv_ptg000004l_0870-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
275,Sdiv_ptg000005l_0553-R,Sdiv_ptg000004l_0871-R,1,1,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
276,Sdiv_ptg000005l_0554-R,Sdiv_ptg000004l_0872-R,2,0,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
277,Sdiv_ptg000005l_0555-R,Sdiv_ptg000004l_0873-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
278,Sdiv_ptg000005l_0556-R,Sdiv_ptg000004l_0874-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
279,Sdiv_ptg000005l_0557-R,Sdiv_ptg000004l_0875-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
280,Sdiv_ptg000005l_0559-R,Sdiv_ptg000004l_0878-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
281,Sdiv_ptg000005l_0560-R,Sdiv_ptg000004l_0882-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
282,Sdiv_ptg000005l_0561-R,Sdiv_ptg000004l_0883-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
283,Sdiv_ptg000005l_0563-R,Sdiv_ptg000004l_0885-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
284,Sdiv_ptg000005l_0564-R,Sdiv_ptg000004l_0886-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
285,Sdiv_ptg000005l_0565-R,Sdiv_ptg000004l_0887-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
286,Sdiv_ptg000005l_0567-R,Sdiv_ptg000004l_0888-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
287,Sdiv_ptg000005l_0568-R,Sdiv_ptg000004l_0889-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
288,Sdiv_ptg000005l_0569-R,Sdiv_ptg000004l_0890-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
289,Sdiv_ptg000005l_0570-R,Sdiv_ptg000004l_0891-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
290,Sdiv_ptg000005l_0572-R,Sdiv_ptg000004l_0892-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
291,Sdiv_ptg000004l_0893-R,Sdiv_ptg000005l_0573-R,1,1,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
292,Sdiv_ptg000005l_0574-R,Sdiv_ptg000004l_0895-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
293,Sdiv_ptg000005l_0575-R,Sdiv_ptg000004l_0896-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
294,Sdiv_ptg000005l_0576-R,Sdiv_ptg000004l_0898-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
295,Sdiv_ptg000005l_0577-R,Sdiv_ptg000004l_0899-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
296,Sdiv_ptg000001l_1039-R,Sdiv_ptg000013l_0978-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
297,Sdiv_ptg000005l_0579-R,Sdiv_ptg000004l_0900-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
298,Sdiv_ptg000005l_0581-R,Sdiv_ptg000004l_0902-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
299,Sdiv_ptg000005l_0582-R,Sdiv_ptg000004l_0903-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
300,Sdiv_ptg000005l_0583-R,Sdiv_ptg000004l_0904-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
301,Sdiv_ptg000005l_0584-R,Sdiv_ptg000004l_0905-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
302,Sdiv_ptg000005l_0588-R,Sdiv_ptg000004l_0906-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
303,Sdiv_ptg000001l_1040-R,Sdiv_ptg000013l_0979-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
304,Sdiv_ptg000005l_0589-R,Sdiv_ptg000004l_0907-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
305,Sdiv_ptg000005l_0590-R,Sdiv_ptg000004l_0908-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
306,Sdiv_ptg000005l_0591-R,Sdiv_ptg000004l_0909-R,1,1,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
307,Sdiv_ptg000005l_0592-R,Sdiv_ptg000004l_0911-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
308,Sdiv_ptg000005l_0593-R,Sdiv_ptg000004l_0912-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
309,Sdiv_ptg000005l_0594-R,Sdiv_ptg000004l_0914-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
310,Sdiv_ptg000005l_0595-R,Sdiv_ptg000004l_0915-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
311,Sdiv_ptg000005l_0596-R,Sdiv_ptg000004l_0916-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
312,Sdiv_ptg000005l_0597-R,Sdiv_ptg000004l_0918-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
313,Sdiv_ptg000005l_0598-R,Sdiv_ptg000004l_0919-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
314,Sdiv_ptg000001l_1041-R,Sdiv_ptg000013l_0980-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
315,Sdiv_ptg000005l_0600-R,Sdiv_ptg000004l_0921-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
316,Sdiv_ptg000005l_0601-R,Sdiv_ptg000004l_0920-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
317,Sdiv_ptg000005l_0602-R,Sdiv_ptg000004l_0922-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
318,Sdiv_ptg000005l_0603-R,Sdiv_ptg000004l_0923-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
319,Sdiv_ptg000005l_0604-R,Sdiv_ptg000004l_0924-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
320,Sdiv_ptg000005l_0605-R,Sdiv_ptg000004l_0925-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
321,Sdiv_ptg000005l_0608-R,Sdiv_ptg000004l_0928-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
322,Sdiv_ptg000001l_1042-R,Sdiv_ptg000013l_0981-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
323,Sdiv_ptg000005l_0609-R,Sdiv_ptg000004l_0930-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
324,Sdiv_ptg000005l_0610-R,Sdiv_ptg000004l_0932-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
325,Sdiv_ptg000005l_0611-R,Sdiv_ptg000004l_0933-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
326,Sdiv_ptg000005l_0612-R,Sdiv_ptg000004l_0935-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
327,Sdiv_ptg000005l_0615-R,Sdiv_ptg000004l_0936-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
328,Sdiv_ptg000005l_0616-R,Sdiv_ptg000004l_0937-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
329,Sdiv_ptg000001l_1043-R,Sdiv_ptg000013l_0982-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
330,Sdiv_ptg000005l_0621-R,Sdiv_ptg000004l_0941-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
331,Sdiv_ptg000005l_0623-R,Sdiv_ptg000004l_0942-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
332,Sdiv_ptg000005l_0624-R,Sdiv_ptg000004l_0943-R,1,1,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
333,Sdiv_ptg000005l_0625-R,Sdiv_ptg000004l_0944-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
334,Sdiv_ptg000005l_0626-R,Sdiv_ptg000004l_0946-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
335,Sdiv_ptg000005l_0627-R,Sdiv_ptg000004l_0947-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
336,Sdiv_ptg000005l_0628-R,Sdiv_ptg000004l_0948-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
337,Sdiv_ptg000001l_1044-R,Sdiv_ptg000013l_0983-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
338,Sdiv_ptg000005l_0629-R,Sdiv_ptg000004l_0950-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
339,Sdiv_ptg000005l_0631-R,Sdiv_ptg000004l_0952-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
340,Sdiv_ptg000005l_0633-R,Sdiv_ptg000004l_0953-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
341,Sdiv_ptg000005l_0636-R,Sdiv_ptg000004l_0955-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
342,Sdiv_ptg000005l_0637-R,Sdiv_ptg000004l_0956-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
343,Sdiv_ptg000001l_1045-R,Sdiv_ptg000013l_0985-R,2,1,2,0,TRUE,FALSE,FALSE,FALSE,FALSE
344,Sdiv_ptg000005l_0639-R,Sdiv_ptg000004l_0957-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
345,Sdiv_ptg000005l_0640-R,Sdiv_ptg000004l_0958-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
346,Sdiv_ptg000005l_0641-R,Sdiv_ptg000004l_0960-R,0,1,2,0,FALSE,FALSE,FALSE,FALSE,TRUE
347,Sdiv_ptg000005l_0643-R,Sdiv_ptg000004l_0961-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
348,Sdiv_ptg000005l_0644-R,Sdiv_ptg000004l_0962-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
349,Sdiv_ptg000005l_0645-R,Sdiv_ptg000004l_0963-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
350,Sdiv_ptg000005l_0646-R,Sdiv_ptg000004l_0965-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
351,Sdiv_ptg000005l_0648-R,Sdiv_ptg000004l_0969-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
352,Sdiv_ptg000005l_0649-R,Sdiv_ptg000004l_0970-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
353,Sdiv_ptg000005l_0654-R,Sdiv_ptg000004l_0972-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
354,Sdiv_ptg000005l_0655-R,Sdiv_ptg000004l_0975-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
355,Sdiv_ptg000005l_0656-R,Sdiv_ptg000004l_0979-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
356,Sdiv_ptg000005l_0657-R,Sdiv_ptg000004l_0982-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
357,Sdiv_ptg000001l_1047-R,Sdiv_ptg000013l_0987-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
358,Sdiv_ptg000005l_0659-R,Sdiv_ptg000004l_0983-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
359,Sdiv_ptg000005l_0660-R,Sdiv_ptg000004l_0984-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
360,Sdiv_ptg000005l_0662-R,Sdiv_ptg000004l_0985-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
361,Sdiv_ptg000005l_0663-R,Sdiv_ptg000004l_0986-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
362,Sdiv_ptg000005l_0667-R,Sdiv_ptg000004l_0987-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
363,Sdiv_ptg000005l_0668-R,Sdiv_ptg000004l_0989-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
364,Sdiv_ptg000005l_0669-R,Sdiv_ptg000004l_0990-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
365,Sdiv_ptg000005l_0670-R,Sdiv_ptg000004l_0991-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
366,Sdiv_ptg000005l_0671-R,Sdiv_ptg000004l_0993-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
367,Sdiv_ptg000005l_0672-R,Sdiv_ptg000004l_0994-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
368,Sdiv_ptg000005l_0673-R,Sdiv_ptg000004l_0995-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
369,Sdiv_ptg000005l_0674-R,Sdiv_ptg000004l_0996-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
370,Sdiv_ptg000005l_0675-R,Sdiv_ptg000004l_0998-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
371,Sdiv_ptg000005l_0676-R,Sdiv_ptg000004l_0999-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
372,Sdiv_ptg000005l_0678-R,Sdiv_ptg000004l_1000-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
373,Sdiv_ptg000005l_0679-R,Sdiv_ptg000004l_1001-R,1,1,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
374,Sdiv_ptg000005l_0680-R,Sdiv_ptg000004l_1003-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
375,Sdiv_ptg000005l_0684-R,Sdiv_ptg000004l_1005-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
376,Sdiv_ptg000005l_0685-R,Sdiv_ptg000004l_1006-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
377,Sdiv_ptg000005l_0686-R,Sdiv_ptg000004l_1007-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
378,Sdiv_ptg000005l_0687-R,Sdiv_ptg000004l_1008-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
379,Sdiv_ptg000005l_0688-R,Sdiv_ptg000004l_1009-R,0,0,2,0,FALSE,FALSE,FALSE,FALSE,TRUE
380,Sdiv_ptg000005l_0689-R,Sdiv_ptg000004l_1010-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
381,Sdiv_ptg000005l_0692-R,Sdiv_ptg000004l_1012-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
382,Sdiv_ptg000005l_0693-R,Sdiv_ptg000004l_1013-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
383,Sdiv_ptg000005l_0695-R,Sdiv_ptg000004l_1014-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
384,Sdiv_ptg000005l_0696-R,Sdiv_ptg000004l_1016-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
385,Sdiv_ptg000005l_0697-R,Sdiv_ptg000004l_1017-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
386,Sdiv_ptg000005l_0698-R,Sdiv_ptg000004l_1018-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
387,Sdiv_ptg000005l_0699-R,Sdiv_ptg000004l_1019-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
388,Sdiv_ptg000005l_0700-R,Sdiv_ptg000004l_1020-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
389,Sdiv_ptg000005l_0702-R,Sdiv_ptg000004l_1021-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
390,Sdiv_ptg000005l_0703-R,Sdiv_ptg000004l_1022-R,2,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
391,Sdiv_ptg000005l_0705-R,Sdiv_ptg000004l_1023-R,1,1,2,1,FALSE,TRUE,FALSE,FALSE,FALSE
